"geocode","municipio","urb2000","rur2000","tot2000","prop_urb2000","prop_rur2000","urb2010","rur2010","tot2010","prop_urb2010","prop_rur2010","pop_estimated2006","pop_estimated2017","urb2006e","rur2006e","urb2017e","rur2017e"
150770,"São Sebastião da Boa Vista",7180,10484,17664,0.406476449275362,0.593523550724638,9902,13002,22904,0.432326231225987,0.567673768774013,19688,25904,8511.63884037723,11176.3611596228,11198.978693678,14705.021306322
150775,"Sapucaia",2682,1114,3796,0.706533192834563,0.293466807165437,3325,1722,5047,0.65880721220527,0.34119278779473,2752,5766,1813.0374479889,938.962552011096,3798.68238557559,1967.31761442441
150780,"Senador José Porfírio",5331,10390,15721,0.339100566121748,0.660899433878252,6470,6575,13045,0.495975469528555,0.504024530471445,10285,11357,5101.10770410119,5183.89229589881,5632.7934074358,5724.2065925642
150790,"Soure",17303,2655,19958,0.866970638340515,0.133029361659485,21015,1986,23001,0.91365592800313,0.0863440719968697,21789,24682,19907.6490152602,1881.35098473979,22550.8556149733,2131.14438502674
150795,"Tailândia",28128,10307,38435,0.731832964745674,0.268167035254326,58713,20584,79297,0.74041893135932,0.25958106864068,53755,103321,39801.2196552203,13953.7803447797,76500.8244069763,26820.1755930237
150796,"Terra Alta",3692,4569,8261,0.446919259169592,0.553080740830408,4334,5928,10262,0.422334827519002,0.577665172480998,10468,11399,4421.00097446891,6046.99902553109,4814.1946988891,6584.8053011109
150797,"Terra Santa",10965,3627,14592,0.751439144736842,0.248560855263158,10335,6614,16949,0.609770487934391,0.390229512065609,17395,18257,10606.9576376187,6788.04236238126,11132.5797982182,7124.42020178182
150800,"Tomé-Açu",27314,19959,47273,0.577792820426036,0.422207179573964,31563,24955,56518,0.558459251919742,0.441540748080258,51612,61709,28823.1989100817,22788.8010899183,34461.9619767154,27247.0380232846
150803,"Tracuateua",4677,18066,22743,0.205645693180319,0.794354306819681,7256,20199,27455,0.264287015115644,0.735712984884356,27090,30108,7159.53523948279,19930.4647605172,7957.1534511018,22150.8465488982
150805,"Trairão",3008,11034,14042,0.214214499359066,0.785785500640934,5679,11196,16875,0.336533333333333,0.663466666666667,17892,18469,6021.2544,11870.7456,6215.43413333333,12253.5658666667
150808,"Tucumã",16496,8813,25309,0.651783950373385,0.348216049626615,26907,6783,33690,0.7986642920748,0.2013357079252,20826,38508,16632.9825467498,4193.01745325022,30754.9645592164,7753.03544078362
150810,"Tucuruí",60918,12880,73798,0.825469524919375,0.174530475080625,92442,4686,97128,0.951754385964912,0.0482456140350877,87602,110516,83375.5877192982,4226.41228070176,105184.087719298,5331.91228070176
150812,"Ulianópolis",11909,7345,19254,0.618520826841176,0.381479173158824,28525,14816,43341,0.65815278835283,0.34184721164717,27987,57525,18419.7220876306,9567.27791236935,37860.2391499965,19664.7608500035
150815,"Uruará",13166,32035,45201,0.291276741665007,0.708723258334993,24430,20359,44789,0.545446426577954,0.454553573422046,59881,44258,32661.8774699145,27219.1225300855,24140.3679474871,20117.6320525129
150820,"Vigia",28006,12170,40176,0.697082835523696,0.302917164476304,32353,15536,47889,0.675583119296707,0.324416880703293,42214,52216,28519.0657979912,13694.9342020088,35276.2481571969,16939.7518428031
150830,"Viseu",16478,34612,51090,0.322528870620474,0.677471129379526,18397,38319,56716,0.324370547993512,0.675629452006488,53607,59735,17388.5319662882,36218.4680337118,19376.2746843924,40358.7253156076
150835,"Vitória do Xingu",3932,7210,11142,0.352898940944175,0.647101059055825,5362,8069,13431,0.399225671952945,0.600774328047055,10206,14719,4074.49720795175,6131.50279204825,5876.20266547539,8842.79733452461
150840,"Xinguara",26264,8956,35220,0.745712663259512,0.254287336740488,31492,9081,40573,0.776181204249131,0.223818795750869,29606,43530,22979.6207329998,6626.37926700022,33787.1678209647,9742.83217903532
160010,"Amapá",5922,1199,7121,0.831624771801713,0.168375228198287,6959,1110,8069,0.862436485314165,0.137563514685835,7465,8757,6438.08836287024,1026.91163712976,7552.35630189614,1204.64369810386
160020,"Calçoene",5271,1459,6730,0.783209509658247,0.216790490341753,7307,1693,9000,0.811888888888889,0.188111111111111,7878,10525,6396.06066666667,1481.93933333333,8545.13055555556,1979.86944444444
160021,"Cutias",1442,1838,3280,0.439634146341463,0.560365853658537,2442,2254,4696,0.520017035775128,0.479982964224872,4466,5637,2322.39608177172,2143.60391822828,2931.3360306644,2705.6639693356
160023,"Ferreira Gomes",2523,1039,3562,0.708309938236946,0.291690061763054,4175,1627,5802,0.719579455360221,0.280420544639779,4458,7270,3207.88521199586,1250.11478800414,5231.3426404688,2038.6573595312
160025,"Itaubal",1156,1738,2894,0.399447131997236,0.600552868002764,1754,2511,4265,0.411254396248535,0.588745603751465,4062,5172,1670.51535756155,2391.48464243845,2127.00773739742,3044.99226260258
160027,"Laranjal do Jari",26792,1723,28515,0.939575661932316,0.0604243380676837,37904,2038,39942,0.948976015222072,0.051023984777928,37194,47554,35296.2139101697,1897.78608983025,45127.6054278704,2426.39457212959
160030,"Macapá",270628,12680,283308,0.955243057026275,0.0447569429737247,381214,16990,398204,0.957333427087623,0.0426665729123766,368367,474706,352650.042535987,15716.9574640134,454451.921839057,20254.0781609426
160040,"Mazagão",5972,6014,11986,0.498247955948607,0.501752044051393,8272,8760,17032,0.485674025364021,0.514325974635979,14259,20387,6925.22592766557,7333.77407233443,9901.43635509629,10485.5636449037
160050,"Oiapoque",7842,5044,12886,0.608567437529101,0.391432562470899,13852,6657,20509,0.675410795260617,0.324589204739383,16826,25514,11364.4620410551,5461.53795894485,17232.4310302794,8281.56896972061
160015,"Pedra Branca do Amapari",1364,2645,4009,0.340234472437017,0.659765527562983,5963,4809,10772,0.553564797623468,0.446435202376532,5893,15125,3262.1573523951,2630.8426476049,8372.66756405496,6752.33243594504
160053,"Porto Grande",7374,3668,11042,0.667813801847491,0.332186198152509,10809,6000,16809,0.643048366946279,0.356951633053721,15328,20611,9856.64536855256,5471.35463144744,13253.8698911298,7357.13010887025
160055,"Pracuúba",969,1317,2286,0.423884514435696,0.576115485564304,1881,1912,3793,0.495913524914316,0.504086475085684,2926,4779,1451.04297389929,1474.95702610071,2369.97073556552,2409.02926443448
160060,"Santana",75849,4590,80439,0.942938127027934,0.0570618729720658,99111,2151,101262,0.97875807311726,0.0212419268827398,101864,115471,99700.2123600166,2163.78763998341,113018.173460923,2452.82653907685
160005,"Serra do Navio",1216,2077,3293,0.369268144549043,0.630731855450957,2575,1805,4380,0.587899543378995,0.412100456621005,4326,5111,2543.25342465753,1782.74657534247,3004.75456621005,2106.24543378995
160070,"Tartarugalzinho",3483,3638,7121,0.489116697093105,0.510883302906895,6516,6047,12563,0.518665923744329,0.481334076255671,8916,16112,4624.42537610443,4291.57462389557,8356.74536336862,7755.25463663138
160080,"Vitória do Jari",6880,1680,8560,0.803738317757009,0.196261682242991,10302,2126,12428,0.828934663662697,0.171065336337303,11487,14991,9521.9724814934,1965.0275185066,12426.5595429675,2564.44045703251
170025,"Abreulândia",1073,1116,2189,0.490178163544998,0.509821836455002,1476,915,2391,0.617314930991217,0.382685069008783,2392,2571,1476.61731493099,915.382685069009,1587.11668757842,983.883312421581
170030,"Aguiarnópolis",2304,841,3145,0.732591414944356,0.267408585055644,4142,1020,5162,0.802402169701666,0.197597830298334,3650,6460,2928.76791941108,721.232080588919,5183.51801627276,1276.48198372724
170035,"Aliança do Tocantins",5120,1057,6177,0.828881333980897,0.171118666019103,4756,915,5671,0.838652794921531,0.161347205078469,6491,5527,5443.69529183565,1047.30470816435,4635.2339975313,891.7660024687
170040,"Almas",5577,2897,8474,0.658130752891197,0.341869247108803,6009,1577,7586,0.792117057737938,0.207882942262062,9082,7273,7194.00711837596,1887.99288162404,5761.06736092802,1511.93263907198
170070,"Alvorada",7842,666,8508,0.921720733427362,0.0782792665726375,7765,609,8374,0.927274898495343,0.0727251015046573,8280,8516,7677.83615954144,602.163840458562,7896.67303558634,619.326964413662
170100,"Ananás",8396,2116,10512,0.798706240487062,0.201293759512938,8144,1721,9865,0.825544855549924,0.174455144450076,12156,9749,10035.3232640649,2120.67673593513,8048.23679675621,1700.76320324379
170105,"Angico",1639,1250,2889,0.567324333679474,0.432675666320526,1938,1237,3175,0.610393700787402,0.389606299212598,2898,3423,1768.92094488189,1129.07905511811,2089.37763779528,1333.62236220472
170110,"Aparecida do Rio Negro",2589,928,3517,0.736138754620415,0.263861245379585,3313,900,4213,0.78637550439117,0.21362449560883,3703,4726,2911.9484927605,791.051507239497,3716.41063375267,1009.58936624733
170130,"Aragominas",2383,3797,6180,0.385598705501618,0.614401294498382,2230,3652,5882,0.379122747364842,0.620877252635158,8614,5865,3265.76334580075,5348.23665419925,2223.5549132948,3641.4450867052
170190,"Araguacema",3032,2382,5414,0.560029553010713,0.439970446989287,2925,3392,6317,0.463036251385151,0.536963748614849,6105,7003,2826.83631470635,3278.16368529365,3242.64286845021,3760.35713154979
170200,"Araguaçu",6257,3089,9346,0.66948427134603,0.33051572865397,5882,2904,8786,0.669474163441839,0.330525836558161,8951,8692,5992.4632369679,2958.5367630321,5819.06942863647,2872.93057136353
170210,"Araguaína",105874,7269,113143,0.93575386899764,0.0642461310023598,142925,7559,150484,0.949768746178996,0.0502312538210042,130105,175960,123569.662721618,6535.33727838176,167121.308577656,8838.69142234389
170215,"Araguanã",2609,1584,4193,0.622227522060577,0.377772477939423,3386,1644,5030,0.673161033797217,0.326838966202783,5691,5645,3830.95944333996,1860.04055666004,3799.99403578529,1845.00596421471
170220,"Araguatins",15788,10222,26010,0.606997308727413,0.393002691272587,20135,11194,31329,0.642695266366625,0.357304733633375,29936,35216,19239.7254939513,10696.2745060487,22633.1565003671,12582.8434996329
170230,"Arapoema",5503,1522,7025,0.783345195729537,0.216654804270463,5455,1287,6742,0.809107089884307,0.190892910115693,6641,6756,5373.28018392169,1267.71981607831,5466.32749925838,1289.67250074162
170240,"Arraias",6136,4848,10984,0.558630735615441,0.441369264384559,7371,3274,10645,0.692437764208549,0.307562235791451,10960,10727,7589.11789572569,3370.88210427431,7427.7798966651,3299.2201033349
170255,"Augustinópolis",10227,2737,12964,0.788876889848812,0.211123110151188,13176,2774,15950,0.826081504702194,0.173918495297806,14923,18089,12327.6142946708,2595.38570532915,14942.988338558,3146.01166144201
170270,"Aurora do Tocantins",1960,1141,3101,0.632054176072235,0.367945823927765,2482,964,3446,0.720255368543239,0.279744631456761,2827,3735,2036.16192687174,790.838073128265,2690.153801509,1044.846198491
170290,"Axixá do Tocantins",7560,1267,8827,0.856463124504362,0.143536875495638,7621,1654,9275,0.82167115902965,0.17832884097035,7974,9776,6552.00582210243,1421.99417789757,8032.65725067385,1743.34274932615
170300,"Babaçulândia",4235,6094,10329,0.410010649627263,0.589989350372737,4929,5495,10424,0.472851112816577,0.527148887183423,11257,10752,5322.88497697621,5934.11502302379,5084.09516500384,5667.90483499616
170305,"Bandeirantes do Tocantins",1203,1405,2608,0.461273006134969,0.538726993865031,1685,1437,3122,0.539718129404228,0.460281870595772,2641,3500,1425.39557975657,1215.60442024343,1889.0134529148,1610.9865470852
170307,"Barra do Ouro",1398,2181,3579,0.390611902766136,0.609388097233864,2186,1937,4123,0.530196458889158,0.469803541110842,3776,4544,2002.02182876546,1773.97817123454,2409.21270919234,2134.78729080766
170310,"Barrolândia",4188,894,5082,0.824085005903188,0.175914994096812,4479,870,5349,0.837352776219854,0.162647223780146,4500,5643,3768.08749298934,731.912507010656,4725.18171620864,917.818283791363
170320,"Bernardo Sayão",1994,2557,4551,0.438145462535706,0.561854537464294,2187,2269,4456,0.490798922800718,0.509201077199282,4725,4518,2319.02491023339,2405.97508976661,2217.42953321364,2300.57046678636
170330,"Bom Jesus do Tocantins",1130,1193,2323,0.48643994834266,0.51356005165734,2826,942,3768,0.75,0.25,2204,4700,1653,551,3525,1175
170360,"Brasilândia do Tocantins",1212,711,1923,0.630265210608424,0.369734789391576,1436,628,2064,0.695736434108527,0.304263565891473,2082,2199,1448.52325581395,633.476744186047,1529.92441860465,669.075581395349
170370,"Brejinho de Nazaré",3827,1050,4877,0.784703711297929,0.215296288702071,4195,990,5185,0.809064609450338,0.190935390549662,4096,5499,3313.92864030858,782.071359691417,4449.04628736741,1049.95371263259
170380,"Buriti do Tocantins",6116,1726,7842,0.779903085947462,0.220096914052538,7454,2314,9768,0.763104013104013,0.236895986895987,8008,11135,6110.93693693694,1897.06306306306,8497.16318591319,2637.83681408681
170382,"Cachoeirinha",1765,258,2023,0.872466633712308,0.127533366287692,1731,417,2148,0.80586592178771,0.194134078212291,2430,2276,1958.25418994413,471.745810055866,1834.15083798883,441.849162011173
170384,"Campos Lindos",2209,3429,5638,0.391805604824406,0.608194395175594,4819,3320,8139,0.592087480034402,0.407912519965598,7307,9795,4326.38321661138,2980.61678338862,5799.49686693697,3995.50313306303
170386,"Cariri do Tocantins",1942,1048,2990,0.649498327759197,0.350501672240803,2093,1663,3756,0.557241746538871,0.442758253461129,3173,4296,1768.12806176784,1404.87193823216,2393.91054313099,1902.08945686901
170388,"Carmolândia",1550,458,2008,0.77191235059761,0.22808764940239,1824,492,2316,0.787564766839378,0.212435233160622,2170,2555,1709.01554404145,460.984455958549,2012.22797927461,542.772020725389
170389,"Carrasco Bonito",1573,1645,3218,0.488812927284027,0.511187072715973,1967,1721,3688,0.533351409978308,0.466648590021692,4472,4055,2385.14750542299,2086.85249457701,2162.73996746204,1892.26003253796
170390,"Caseara",2650,1010,3660,0.724043715846995,0.275956284153005,2737,1864,4601,0.594870680286894,0.405129319713106,4314,5265,2566.27211475766,1747.72788524234,3131.9941317105,2133.0058682895
170410,"Centenário",761,1402,2163,0.351826167360148,0.648173832639852,1504,1062,2566,0.586126266562744,0.413873733437256,2332,2866,1366.84645362432,965.153546375682,1679.83787996882,1186.16212003118
170510,"Chapada da Natividade",1241,2033,3274,0.379047037263286,0.620952962736714,1656,1621,3277,0.505340250228868,0.494659749771132,3716,3364,1877.84436985047,1838.15563014953,1699.96460176991,1664.03539823009
170460,"Chapada de Areia",549,721,1270,0.432283464566929,0.567716535433071,749,586,1335,0.561048689138577,0.438951310861423,1184,1407,664.281647940075,519.718352059925,789.395505617978,617.604494382022
170550,"Colinas do Tocantins",24114,1187,25301,0.953084858305996,0.0469151416940042,29607,1231,30838,0.960081717361697,0.0399182826383034,28467,34839,27330.6462481354,1136.35375186458,33448.2869511641,1390.71304883585
171670,"Colméia",6358,2994,9352,0.679854576561163,0.320145423438837,6370,2241,8611,0.739751480664267,0.260248519335733,9810,8409,7256.96202531646,2553.03797468354,6220.57020090582,2188.42979909418
170555,"Combinado",3740,784,4524,0.826702033598585,0.173297966401415,4000,669,4669,0.856714499892911,0.143285500107089,4268,4874,3656.45748554294,611.542514457057,4175.62647247805,698.373527521953
170560,"Conceição do Tocantins",2335,2042,4377,0.533470413525246,0.466529586474754,2911,1271,4182,0.696078431372549,0.303921568627451,4574,4179,3183.86274509804,1390.13725490196,2908.91176470588,1270.08823529412
170600,"Couto Magalhães",1835,2500,4335,0.423298731257209,0.576701268742791,1884,3125,5009,0.376122978638451,0.623877021361549,3892,5529,1463.87063286085,2428.12936713915,2079.58394889199,3449.41605110801
170610,"Cristalândia",6713,605,7318,0.917327138562449,0.0826728614375512,5924,1310,7234,0.818910699474703,0.181089300525297,6862,7374,5619.36521979541,1242.63478020459,6038.64749792646,1335.35250207354
170625,"Crixás do Tocantins",776,608,1384,0.560693641618497,0.439306358381503,872,692,1564,0.557544757033248,0.442455242966752,1571,1708,875.902813299233,695.097186700767,952.286445012788,755.713554987212
170650,"Darcinópolis",2372,1901,4273,0.5551135033934,0.4448864966066,3489,1784,5273,0.661672672103167,0.338327327896833,5000,5988,3308.36336051584,1691.63663948416,3962.09596055376,2025.90403944624
170700,"Dianópolis",12447,2981,15428,0.806779880736324,0.193220119263676,16444,2668,19112,0.860401841774801,0.139598158225199,17270,21738,14859.1398074508,2410.86019254918,18703.4152365006,3034.58476349937
170710,"Divinópolis do Tocantins",3987,1789,5776,0.690270083102493,0.309729916897507,4466,1897,6363,0.701870187018702,0.298129812981298,6137,6868,4307.37733773377,1829.62266226623,4820.44444444444,2047.55555555556
170720,"Dois Irmãos do Tocantins",2388,4881,7269,0.328518365662402,0.671481634337598,2777,4384,7161,0.387795000698226,0.612204999301774,6766,7286,2623.8209747242,4142.1790252758,2825.47437508728,4460.52562491272
170730,"Dueré",2964,1601,4565,0.649288061336254,0.350711938663746,3055,1537,4592,0.665287456445993,0.334712543554007,4705,4727,3130.1774825784,1574.8225174216,3144.81380662021,1582.18619337979
170740,"Esperantina",3552,4071,7623,0.465958284140102,0.534041715859898,4614,4862,9476,0.486914309835374,0.513085690164626,9578,10793,4663.66525960321,4914.33474039679,5255.26614605319,5537.73385394681
170755,"Fátima",3295,553,3848,0.856288981288981,0.143711018711019,3135,670,3805,0.823915900131406,0.176084099868594,3807,3879,3136.64783180026,670.352168199737,3195.96977660972,683.030223390276
170765,"Figueirópolis",4318,1244,5562,0.776339446242359,0.223660553757641,4054,1286,5340,0.759176029962547,0.240823970037453,5165,5352,3921.14419475655,1243.85580524345,4063.11011235955,1288.88988764045
170770,"Filadélfia",4043,4175,8218,0.491968848868338,0.508031151131662,5538,2967,8505,0.651146384479718,0.348853615520282,8754,8893,5700.13544973545,3053.86455026455,5790.64479717813,3102.35520282187
170820,"Formoso do Araguaia",13258,5559,18817,0.704575649678482,0.295424350321518,13333,5094,18427,0.72355782276008,0.27644217723992,20301,18684,14688.9473598524,5612.05264014761,13518.9543604493,5165.04563955066
170825,"Fortaleza do Tabocão",1606,636,2242,0.716324710080285,0.283675289919715,1968,451,2419,0.813559322033898,0.186440677966102,2887,2584,2348.74576271186,538.254237288135,2102.23728813559,481.762711864407
170830,"Goianorte",2257,2582,4839,0.466418681545774,0.533581318454226,2760,2196,4956,0.556900726392252,0.443099273607748,4608,5153,2566.1985472155,2041.8014527845,2869.70944309927,2283.29055690073
170900,"Goiatins",4241,6795,11036,0.384287785429503,0.615712214570497,4949,7115,12064,0.410228779840849,0.589771220159151,10777,12973,4421.03556034483,6355.96443965517,5321.89796087533,7651.10203912467
170930,"Guaraí",17587,2431,20018,0.87855929663303,0.12144070336697,21128,2072,23200,0.910689655172414,0.0893103448275862,21175,25642,19283.8534482759,1891.14655172414,23351.904137931,2290.09586206896
170950,"Gurupi",63486,1548,65034,0.976197066150014,0.0238029338499862,75000,1755,76755,0.977135040062537,0.0228649599374634,72831,85523,71165.7221027946,1665.27789720539,83567.5200312683,1955.47996873168
170980,"Ipueiras",586,580,1166,0.502572898799314,0.497427101200686,958,681,1639,0.584502745576571,0.415497254423429,1184,1955,692.05125076266,491.94874923734,1142.7028676022,812.297132397804
171050,"Itacajá",3627,3188,6815,0.532208363903155,0.467791636096845,4273,2831,7104,0.601492117117117,0.398507882882883,6569,7456,3951.20171734234,2617.79828265766,4484.72522522523,2971.27477477477
171070,"Itaguatins",3270,3116,6386,0.512057626057,0.487942373943,3396,2633,6029,0.563277492121413,0.436722507878587,6706,5980,3777.3388621662,2928.6611378338,3368.39940288605,2611.60059711395
171090,"Itapiratins",1162,2115,3277,0.354592615196826,0.645407384803174,1914,1618,3532,0.541902604756512,0.458097395243488,3613,3772,1957.89411098528,1655.10588901472,2044.05662514156,1727.94337485844
171110,"Itaporã do Tocantins",1552,970,2522,0.615384615384615,0.384615384615385,1563,882,2445,0.639263803680982,0.360736196319018,1687,2465,1078.43803680982,608.561963190184,1575.78527607362,889.21472392638
171150,"Jaú do Tocantins",997,2124,3121,0.319448894585069,0.680551105414931,1310,2197,3507,0.373538637011691,0.626461362988309,3298,3821,1231.93042486456,2066.06957513544,1427.29113202167,2393.70886797833
171180,"Juarina",1142,1191,2333,0.489498499785684,0.510501500214316,1033,1198,2231,0.463021066786195,0.536978933213806,2668,2229,1235.34020618557,1432.65979381443,1032.07395786643,1196.92604213357
171190,"Lagoa da Confusão",3396,2772,6168,0.550583657587549,0.449416342412451,6332,3878,10210,0.620176297747307,0.379823702252693,9102,12808,5644.84466209598,3457.15533790402,7943.2180215475,4864.7819784525
171195,"Lagoa do Tocantins",1631,899,2530,0.644664031620553,0.355335968379447,2538,987,3525,0.72,0.28,2927,4191,2107.44,819.56,3017.52,1173.48
171200,"Lajeado",1583,761,2344,0.675341296928328,0.324658703071672,2166,607,2773,0.781103498016589,0.218896501983411,3513,3092,2744.01658853228,768.983411467725,2415.17201586729,676.827984132708
171215,"Lavandeira",629,580,1209,0.520264681555004,0.479735318444996,1023,582,1605,0.637383177570093,0.362616822429907,1222,1875,778.882242990654,443.117757009346,1195.09345794393,679.906542056075
171240,"Lizarda",1448,2339,3787,0.382360707684183,0.617639292315817,2583,1142,3725,0.693422818791946,0.306577181208054,3507,3787,2431.83382550336,1075.16617449664,2625.9922147651,1161.0077852349
171245,"Luzinópolis",1327,694,2021,0.656605640771895,0.343394359228105,1675,947,2622,0.638825324180015,0.361174675819985,2488,3038,1589.39740655988,898.602593440122,1940.75133485889,1097.24866514111
171250,"Marianópolis do Tocantins",1968,1364,3332,0.590636254501801,0.409363745498199,2383,1969,4352,0.547564338235294,0.452435661764706,4070,5054,2228.58685661765,1841.41314338235,2767.39016544118,2286.60983455882
171270,"Mateiros",640,1006,1646,0.388821385176185,0.611178614823815,1417,806,2223,0.637426900584795,0.362573099415205,1953,2614,1244.89473684211,708.105263157895,1666.23391812865,947.766081871345
171280,"Maurilândia do Tocantins",1579,1275,2854,0.553258584442887,0.446741415557113,2017,1137,3154,0.639505389980977,0.360494610019023,3524,3409,2253.61699429296,1270.38300570704,2180.07387444515,1228.92612555485
171320,"Miracema do Tocantins",20435,4009,24444,0.835992472590411,0.164007527409589,17937,2747,20684,0.86719203248888,0.13280796751112,28239,19055,24488.6358054535,3750.36419454651,16524.3441790756,2530.65582092438
171330,"Miranorte",10702,1100,11802,0.906795458396882,0.0932045416031181,11036,1587,12623,0.874277113206052,0.125722886793948,12463,13426,10896.115661887,1566.88433811297,11738.0445219045,1687.95547809554
171360,"Monte do Carmo",2326,2867,5193,0.44791064895051,0.55208935104949,2881,3835,6716,0.428975580702799,0.571024419297201,4196,7770,1799.98153662895,2396.01846337105,3333.14026206075,4436.85973793925
171370,"Monte Santo do Tocantins",381,1488,1869,0.203852327447833,0.796147672552167,450,1635,2085,0.215827338129496,0.784172661870504,1948,2264,420.431654676259,1527.56834532374,488.63309352518,1775.36690647482
171395,"Muricilândia",1725,955,2680,0.64365671641791,0.35634328358209,1800,1352,3152,0.571065989847716,0.428934010152284,2628,3507,1500.7614213198,1127.2385786802,2002.72842639594,1504.27157360406
171420,"Natividade",6399,2468,8867,0.721664599075223,0.278335400924777,7195,1805,9000,0.799444444444444,0.200555555555556,9764,9312,7805.77555555556,1958.22444444444,7444.42666666667,1867.57333333333
171430,"Nazaré",2003,3147,5150,0.388932038834951,0.611067961165049,1991,2395,4386,0.453944368445052,0.546055631554948,5888,4060,2672.82444140447,3215.17555859553,1843.01413588691,2216.98586411309
171488,"Nova Olinda",6128,3257,9385,0.6529568460309,0.3470431539691,7465,3221,10686,0.698577578139622,0.301422421860378,10653,11715,7441.94693992139,3211.05306007861,8183.83632790567,3531.16367209433
171500,"Nova Rosalândia",2435,755,3190,0.763322884012539,0.236677115987461,2468,1302,3770,0.654641909814324,0.345358090185676,3273,4203,2142.64297082228,1130.35702917772,2751.4599469496,1451.5400530504
171510,"Novo Acordo",1968,1089,3057,0.643768400392542,0.356231599607458,3083,679,3762,0.819510898458267,0.180489101541733,3498,4267,2866.64912280702,631.350877192982,3496.85300372142,770.146996278575
171515,"Novo Alegre",1806,468,2274,0.794195250659631,0.205804749340369,1699,587,2286,0.743219597550306,0.256780402449694,2574,2353,1913.04724409449,660.952755905512,1748.79571303587,604.20428696413
171525,"Novo Jardim",1373,778,2151,0.638307763830776,0.361692236169224,1776,681,2457,0.722832722832723,0.277167277167277,2617,2697,1891.65323565324,725.346764346764,1949.47985347985,747.520146520146
171550,"Oliveira de Fátima",698,260,958,0.728601252609603,0.271398747390397,817,220,1037,0.787849566055931,0.212150433944069,1039,1110,818.575699132112,220.424300867888,874.513018322083,235.486981677917
172100,"Palmas",134179,3176,137355,0.976877434385352,0.0231225656146482,221742,6590,228332,0.971138517597183,0.028861482402817,220889,286787,214513.816013524,6375.18398647584,278509.902046143,8277.09795385669
171570,"Palmeirante",1302,2308,3610,0.360664819944598,0.639335180055402,1926,3028,4954,0.388776746063787,0.611223253936213,3665,5859,1424.86677432378,2240.13322567622,2277.84295518773,3581.15704481227
171380,"Palmeiras do Tocantins",2497,2125,4622,0.540242319342276,0.459757680657724,3232,2508,5740,0.563066202090592,0.436933797909408,5930,6535,3338.98257839721,2591.01742160279,3679.63763066202,2855.36236933798
171575,"Palmeirópolis",5546,1522,7068,0.784663271080928,0.215336728919072,5981,1358,7339,0.81496116637144,0.18503883362856,5407,7687,4406.49502657038,1000.50497342962,6264.60648589726,1422.39351410274
171610,"Paraíso do Tocantins",34379,1751,36130,0.951536119568226,0.0484638804317742,42473,1944,44417,0.956232973861359,0.0437670261386406,42319,50360,40466.8232208389,1852.17677916113,48155.8925636581,2204.10743634194
171620,"Paranã",2833,7583,10416,0.271985407066052,0.728014592933948,4720,5618,10338,0.456568001547688,0.543431998452312,10009,10562,4569.78912749081,5439.21087250919,4822.27123234668,5739.72876765332
171630,"Pau D'Arco",2757,1578,4335,0.63598615916955,0.36401384083045,2900,1688,4588,0.632083696599826,0.367916303400174,4689,4853,2963.84045335658,1725.15954664342,3067.50217959895,1785.49782040105
171650,"Pedro Afonso",7328,1700,9028,0.811696942844484,0.188303057155516,10016,1523,11539,0.868012826068117,0.131987173931883,9017,13288,7826.87165265621,1190.12834734379,11534.1544327931,1753.84556720686
171660,"Peixe",3672,5091,8763,0.419034577199589,0.580965422800411,5235,5149,10384,0.504140986132512,0.495859013867488,8677,11591,4374.4313366718,4302.5686633282,5843.49817026194,5747.50182973806
171665,"Pequizeiro",2293,2298,4591,0.499455456327597,0.500544543672403,2390,2664,5054,0.472892758211318,0.527107241788682,5553,5453,2625.97348634745,2927.02651365255,2578.68421052632,2874.31578947368
171700,"Pindorama do Tocantins",2324,2361,4685,0.496051227321238,0.503948772678762,2947,1559,4506,0.654016866400355,0.345983133599645,4490,4520,2936.53573013759,1553.46426986241,2956.15623612961,1563.84376387039
171720,"Piraquê",1179,1181,2360,0.499576271186441,0.500423728813559,1122,1798,2920,0.384246575342466,0.615753424657534,3724,3044,1430.93424657534,2293.06575342466,1169.64657534247,1874.35342465753
171750,"Pium",3194,2346,5540,0.576534296028881,0.423465703971119,3779,2915,6694,0.564535404840155,0.435464595159845,4106,7536,2317.98237227368,1788.01762772632,4254.33881087541,3281.66118912459
171780,"Ponte Alta do Bom Jesus",2464,2110,4574,0.538696982947092,0.461303017052908,2501,2043,4544,0.550396126760563,0.449603873239437,4247,4645,2337.53235035211,1909.46764964789,2556.59000880282,2088.40999119718
171790,"Ponte Alta do Tocantins",3276,2896,6172,0.530784186649384,0.469215813350616,4527,2653,7180,0.63050139275766,0.36949860724234,6111,7949,3852.99401114206,2258.00598885794,5011.85557103064,2937.14442896936
171800,"Porto Alegre do Tocantins",1378,1015,2393,0.575846218136231,0.424153781863769,1919,877,2796,0.686337625178827,0.313662374821173,2607,3102,1789.2821888412,817.717811158798,2129.01931330472,972.980686695279
171820,"Porto Nacional",38766,6225,44991,0.86163899446556,0.13836100553444,42435,6711,49146,0.863447686485167,0.136552313514833,47141,52828,40703.7873885972,6437.21261140276,45614.2143816384,7213.78561836162
171830,"Praia Norte",3475,3306,6781,0.512461288895443,0.487538711104557,4468,3191,7659,0.583365974670322,0.416634025329678,8528,8365,4974.94503198851,3553.05496801149,4879.85637811725,3485.14362188275
