geocode,municipio,uf,disease,period,zone,cases
150640, Santa Cruz do Arari,15,VL,2004-2008,urban,0
150655, Santa Luzia do Pará,15,VL,2004-2008,urban,2
150710, São Caetano de Odivelas,15,VL,2004-2008,urban,0
150715, São Domingos do Araguaia,15,VL,2004-2008,urban,1
150750, São João do Araguaia,15,VL,2004-2008,urban,0
150770, São Sebastião da Boa Vista,15,VL,2004-2008,urban,0
150812, Ulianópolis,15,VL,2004-2008,urban,2
150840, Xinguara,15,VL,2004-2008,urban,5
160080, Vitória do Jari,16,VL,2004-2008,urban,1
170105, Angico,17,VL,2004-2008,urban,1
170130, Aragominas,17,VL,2004-2008,urban,0
170215, Araguanã,17,VL,2004-2008,urban,4
170240, Arraias,17,VL,2004-2008,urban,0
170270, Aurora do Tocantins,17,VL,2004-2008,urban,0
170307, Barra do Ouro,17,VL,2004-2008,urban,1
170310, Barrolândia,17,VL,2004-2008,urban,0
170388, Carmolândia,17,VL,2004-2008,urban,2
171670, Colméia,17,VL,2004-2008,urban,1
170555, Combinado,17,VL,2004-2008,urban,0
170600, Couto Magalhães,17,VL,2004-2008,urban,2
170755, Fátima,17,VL,2004-2008,urban,1
171180, Juarina,17,VL,2004-2008,urban,1
171395, Muricilândia,17,VL,2004-2008,urban,3
171660, Peixe,17,VL,2004-2008,urban,1
171720, Piraquê,17,VL,2004-2008,urban,1
171750, Pium,17,VL,2004-2008,urban,0
172210, Xambioá,17,VL,2004-2008,urban,1
210043, Alto Alegre do Maranhão,21,VL,2004-2008,urban,1
210095, Arame,21,VL,2004-2008,urban,0
210130, Bacuri,21,VL,2004-2008,urban,1
210193, Bernardo do Mearim,21,VL,2004-2008,urban,0
210207, Bom Lugar,21,VL,2004-2008,urban,0
210255, Campestre do Maranhão,21,VL,2004-2008,urban,2
210320, Chapadinha,21,VL,2004-2008,urban,1
210370, Cururupu,21,VL,2004-2008,urban,1
210400, Esperantinópolis,21,VL,2004-2008,urban,0
210450, Governador Archer,21,VL,2004-2008,urban,1
210535, Itaipava do Grajaú,21,VL,2004-2008,urban,1
210540, Itapecuru Mirim,21,VL,2004-2008,urban,7
210542, Itinga do Maranhão,21,VL,2004-2008,urban,0
210590, Lago Verde,21,VL,2004-2008,urban,0
210600, Lima Campos,21,VL,2004-2008,urban,1
210640, Mata Roma,21,VL,2004-2008,urban,0
210670, Mirador,21,VL,2004-2008,urban,0
210675, Miranda do Norte,21,VL,2004-2008,urban,0
210740, Olho d'Água das Cunhãs,21,VL,2004-2008,urban,1
210870, Pio XII,21,VL,2004-2008,urban,0
210890, Poção de Pedras,21,VL,2004-2008,urban,1
210930, Presidente Vargas,21,VL,2004-2008,urban,NA
210990, Santa Inês,21,VL,2004-2008,urban,3
211125, São José dos Basílios,21,VL,2004-2008,urban,1
211153, São Pedro da Água Branca,21,VL,2004-2008,urban,1
211174, Senador Alexandre Costa,21,VL,2004-2008,urban,2
211260, Urbano Santos,21,VL,2004-2008,urban,1
211300, Vitorino Freire,21,VL,2004-2008,urban,1
231290, Sobral,23,VL,2004-2008,urban,1
510025, Alta Floresta,51,VL,2004-2008,urban,1
510268, Campos de Júlio,51,VL,2004-2008,urban,0
510590, Nobres,51,VL,2004-2008,urban,1
510624, Nova Ubiratã,51,VL,2004-2008,urban,0
510790, Sinop,51,VL,2004-2008,urban,1
510792, Sorriso,51,VL,2004-2008,urban,2
510850, Vera,51,VL,2004-2008,urban,0
510860, Vila Rica,51,VL,2004-2008,urban,1
520140, Aparecida de Goiânia,52,VL,2004-2008,urban,1
110160, Theobroma,11,VL,2015-2019,urban,0
130020, Atalaia do Norte,13,VL,2015-2019,urban,0
130185, Iranduba,13,VL,2015-2019,urban,0
130260, Manaus,13,VL,2015-2019,urban,2
140002, Amajari,14,VL,2015-2019,urban,0
140010, Boa Vista,14,VL,2015-2019,urban,9
140015, Bonfim,14,VL,2015-2019,urban,1
140017, Cantá,14,VL,2015-2019,urban,1
140028, Iracema,14,VL,2015-2019,urban,0
140030, Mucajaí,14,VL,2015-2019,urban,1
140040, Normandia,14,VL,2015-2019,urban,2
140045, Pacaraima,14,VL,2015-2019,urban,2
140047, Rorainópolis,14,VL,2015-2019,urban,2
140070, Uiramutã,14,VL,2015-2019,urban,9
150010, Abaetetuba,15,VL,2015-2019,urban,14
150013, Abel Figueiredo,15,VL,2015-2019,urban,2
150020, Acará,15,VL,2015-2019,urban,5
150040, Alenquer,15,VL,2015-2019,urban,2
150080, Ananindeua,15,VL,2015-2019,urban,8
150085, Anapu,15,VL,2015-2019,urban,0
150090, Augusto Corrêa,15,VL,2015-2019,urban,0
150095, Aurora do Pará,15,VL,2015-2019,urban,1
150110, Bagre,15,VL,2015-2019,urban,0
150120, Baião,15,VL,2015-2019,urban,6
150125, Bannach,15,VL,2015-2019,urban,1
150130, Barcarena,15,VL,2015-2019,urban,15
150140, Belém,15,VL,2015-2019,urban,23
150145, Belterra,15,VL,2015-2019,urban,2
150150, Benevides,15,VL,2015-2019,urban,1
150157, Bom Jesus do Tocantins,15,VL,2015-2019,urban,6
150170, Bragança,15,VL,2015-2019,urban,1
150175, Brejo Grande do Araguaia,15,VL,2015-2019,urban,1
150178, Breu Branco,15,VL,2015-2019,urban,3
150190, Bujaru,15,VL,2015-2019,urban,1
150200, Cachoeira do Arari,15,VL,2015-2019,urban,0
150210, Cametá,15,VL,2015-2019,urban,12
150215, Canaã dos Carajás,15,VL,2015-2019,urban,74
150220, Capanema,15,VL,2015-2019,urban,1
150230, Capitão Poço,15,VL,2015-2019,urban,0
150240, Castanhal,15,VL,2015-2019,urban,5
150270, Conceição do Araguaia,15,VL,2015-2019,urban,77
150275, Concórdia do Pará,15,VL,2015-2019,urban,3
150276, Cumaru do Norte,15,VL,2015-2019,urban,4
150277, Curionópolis,15,VL,2015-2019,urban,28
150293, Dom Eliseu,15,VL,2015-2019,urban,17
150295, Eldorado do Carajás,15,VL,2015-2019,urban,125
150304, Floresta do Araguaia,15,VL,2015-2019,urban,17
150307, Garrafão do Norte,15,VL,2015-2019,urban,2
150309, Goianésia do Pará,15,VL,2015-2019,urban,2
150320, Igarapé-Açu,15,VL,2015-2019,urban,0
150330, Igarapé-Miri,15,VL,2015-2019,urban,11
150345, Ipixuna do Pará,15,VL,2015-2019,urban,0
150350, Irituia,15,VL,2015-2019,urban,0
150360, Itaituba,15,VL,2015-2019,urban,0
150370, Itupiranga,15,VL,2015-2019,urban,6
150380, Jacundá,15,VL,2015-2019,urban,7
150390, Juruti,15,VL,2015-2019,urban,3
150400, Limoeiro do Ajuru,15,VL,2015-2019,urban,0
150405, Mãe do Rio,15,VL,2015-2019,urban,3
150410, Magalhães Barata,15,VL,2015-2019,urban,1
150420, Marabá,15,VL,2015-2019,urban,264
150442, Marituba,15,VL,2015-2019,urban,2
150445, Medicilândia,15,VL,2015-2019,urban,0
150460, Mocajuba,15,VL,2015-2019,urban,6
150470, Moju,15,VL,2015-2019,urban,9
150480, Monte Alegre,15,VL,2015-2019,urban,2
150490, Muaná,15,VL,2015-2019,urban,1
150495, Nova Esperança do Piriá,15,VL,2015-2019,urban,1
150497, Nova Ipixuna,15,VL,2015-2019,urban,3
150506, Novo Repartimento,15,VL,2015-2019,urban,14
150520, Oeiras do Pará,15,VL,2015-2019,urban,9
150543, Ourilândia do Norte,15,VL,2015-2019,urban,7
150548, Pacajá,15,VL,2015-2019,urban,0
150549, Palestina do Pará,15,VL,2015-2019,urban,3
150550, Paragominas,15,VL,2015-2019,urban,9
150553, Parauapebas,15,VL,2015-2019,urban,136
150555, Pau D'Arco,15,VL,2015-2019,urban,10
150563, Piçarra,15,VL,2015-2019,urban,9
150570, Ponta de Pedras,15,VL,2015-2019,urban,3
150580, Portel,15,VL,2015-2019,urban,0
150600, Prainha,15,VL,2015-2019,urban,1
150610, Primavera,15,VL,2015-2019,urban,1
150613, Redenção,15,VL,2015-2019,urban,244
150616, Rio Maria,15,VL,2015-2019,urban,12
150618, Rondon do Pará,15,VL,2015-2019,urban,1
150619, Rurópolis,15,VL,2015-2019,urban,1
150630, Salvaterra,15,VL,2015-2019,urban,2
150635, Santa Bárbara do Pará,15,VL,2015-2019,urban,1
150650, Santa Izabel do Pará,15,VL,2015-2019,urban,3
150658, Santa Maria das Barreiras,15,VL,2015-2019,urban,7
150660, Santa Maria do Pará,15,VL,2015-2019,urban,0
150670, Santana do Araguaia,15,VL,2015-2019,urban,4
150680, Santarém,15,VL,2015-2019,urban,15
150715, São Domingos do Araguaia,15,VL,2015-2019,urban,26
150720, São Domingos do Capim,15,VL,2015-2019,urban,2
150730, São Félix do Xingu,15,VL,2015-2019,urban,5
150745, São Geraldo do Araguaia,15,VL,2015-2019,urban,39
150750, São João do Araguaia,15,VL,2015-2019,urban,6
150760, São Miguel do Guamá,15,VL,2015-2019,urban,3
150775, Sapucaia,15,VL,2015-2019,urban,2
150780, Senador José Porfírio,15,VL,2015-2019,urban,NA
150795, Tailândia,15,VL,2015-2019,urban,9
150800, Tomé-Açu,15,VL,2015-2019,urban,9
150808, Tucumã,15,VL,2015-2019,urban,5
150810, Tucuruí,15,VL,2015-2019,urban,10
150812, Ulianópolis,15,VL,2015-2019,urban,5
150820, Vigia,15,VL,2015-2019,urban,0
150835, Vitória do Xingu,15,VL,2015-2019,urban,0
150840, Xinguara,15,VL,2015-2019,urban,35
160030, Macapá,16,VL,2015-2019,urban,1
160040, Mazagão,16,VL,2015-2019,urban,0
170025, Abreulândia,17,VL,2015-2019,urban,1
170030, Aguiarnópolis,17,VL,2015-2019,urban,7
170035, Aliança do Tocantins,17,VL,2015-2019,urban,2
170040, Almas,17,VL,2015-2019,urban,1
170070, Alvorada,17,VL,2015-2019,urban,1
170100, Ananás,17,VL,2015-2019,urban,11
170105, Angico,17,VL,2015-2019,urban,3
170110, Aparecida do Rio Negro,17,VL,2015-2019,urban,2
170130, Aragominas,17,VL,2015-2019,urban,5
170190, Araguacema,17,VL,2015-2019,urban,2
170200, Araguaçu,17,VL,2015-2019,urban,2
170210, Araguaína,17,VL,2015-2019,urban,190
170215, Araguanã,17,VL,2015-2019,urban,8
170220, Araguatins,17,VL,2015-2019,urban,25
170230, Arapoema,17,VL,2015-2019,urban,1
170240, Arraias,17,VL,2015-2019,urban,4
170255, Augustinópolis,17,VL,2015-2019,urban,15
170270, Aurora do Tocantins,17,VL,2015-2019,urban,0
170290, Axixá do Tocantins,17,VL,2015-2019,urban,6
170300, Babaçulândia,17,VL,2015-2019,urban,1
170305, Bandeirantes do Tocantins,17,VL,2015-2019,urban,3
170307, Barra do Ouro,17,VL,2015-2019,urban,0
170310, Barrolândia,17,VL,2015-2019,urban,5
170320, Bernardo Sayão,17,VL,2015-2019,urban,1
170330, Bom Jesus do Tocantins,17,VL,2015-2019,urban,1
170370, Brejinho de Nazaré,17,VL,2015-2019,urban,2
170380, Buriti do Tocantins,17,VL,2015-2019,urban,8
170384, Campos Lindos,17,VL,2015-2019,urban,2
170386, Cariri do Tocantins,17,VL,2015-2019,urban,0
170388, Carmolândia,17,VL,2015-2019,urban,8
170389, Carrasco Bonito,17,VL,2015-2019,urban,2
170510, Chapada da Natividade,17,VL,2015-2019,urban,1
170460, Chapada de Areia,17,VL,2015-2019,urban,1
170550, Colinas do Tocantins,17,VL,2015-2019,urban,40
171670, Colméia,17,VL,2015-2019,urban,5
170555, Combinado,17,VL,2015-2019,urban,1
170560, Conceição do Tocantins,17,VL,2015-2019,urban,4
170600, Couto Magalhães,17,VL,2015-2019,urban,10
170610, Cristalândia,17,VL,2015-2019,urban,2
170625, Crixás do Tocantins,17,VL,2015-2019,urban,0
170650, Darcinópolis,17,VL,2015-2019,urban,14
170700, Dianópolis,17,VL,2015-2019,urban,8
170710, Divinópolis do Tocantins,17,VL,2015-2019,urban,7
170720, Dois Irmãos do Tocantins,17,VL,2015-2019,urban,6
170730, Dueré,17,VL,2015-2019,urban,1
170740, Esperantina,17,VL,2015-2019,urban,7
170755, Fátima,17,VL,2015-2019,urban,0
170770, Filadélfia,17,VL,2015-2019,urban,3
170820, Formoso do Araguaia,17,VL,2015-2019,urban,3
170830, Goianorte,17,VL,2015-2019,urban,1
170900, Goiatins,17,VL,2015-2019,urban,2
170930, Guaraí,17,VL,2015-2019,urban,12
170950, Gurupi,17,VL,2015-2019,urban,57
171050, Itacajá,17,VL,2015-2019,urban,3
171070, Itaguatins,17,VL,2015-2019,urban,11
171110, Itaporã do Tocantins,17,VL,2015-2019,urban,3
171150, Jaú do Tocantins,17,VL,2015-2019,urban,0
171180, Juarina,17,VL,2015-2019,urban,2
171200, Lajeado,17,VL,2015-2019,urban,2
171215, Lavandeira,17,VL,2015-2019,urban,1
171240, Lizarda,17,VL,2015-2019,urban,2
171245, Luzinópolis,17,VL,2015-2019,urban,1
171250, Marianópolis do Tocantins,17,VL,2015-2019,urban,0
171270, Mateiros,17,VL,2015-2019,urban,0
171280, Maurilândia do Tocantins,17,VL,2015-2019,urban,2
171320, Miracema do Tocantins,17,VL,2015-2019,urban,22
171330, Miranorte,17,VL,2015-2019,urban,12
171360, Monte do Carmo,17,VL,2015-2019,urban,4
171370, Monte Santo do Tocantins,17,VL,2015-2019,urban,1
171395, Muricilândia,17,VL,2015-2019,urban,5
171420, Natividade,17,VL,2015-2019,urban,2
171430, Nazaré,17,VL,2015-2019,urban,6
171488, Nova Olinda,17,VL,2015-2019,urban,11
172100, Palmas,17,VL,2015-2019,urban,124
171570, Palmeirante,17,VL,2015-2019,urban,1
171380, Palmeiras do Tocantins,17,VL,2015-2019,urban,4
171610, Paraíso do Tocantins,17,VL,2015-2019,urban,44
171620, Paranã,17,VL,2015-2019,urban,1
171630, Pau D'Arco,17,VL,2015-2019,urban,10
171650, Pedro Afonso,17,VL,2015-2019,urban,6
171665, Pequizeiro,17,VL,2015-2019,urban,3
171700, Pindorama do Tocantins,17,VL,2015-2019,urban,0
171750, Pium,17,VL,2015-2019,urban,2
171790, Ponte Alta do Tocantins,17,VL,2015-2019,urban,3
171820, Porto Nacional,17,VL,2015-2019,urban,60
171830, Praia Norte,17,VL,2015-2019,urban,3
171840, Presidente Kennedy,17,VL,2015-2019,urban,1
171845, Pugmil,17,VL,2015-2019,urban,1
171855, Riachinho,17,VL,2015-2019,urban,1
171875, Rio Sono,17,VL,2015-2019,urban,0
171880, Sampaio,17,VL,2015-2019,urban,4
171886, Santa Fé do Araguaia,17,VL,2015-2019,urban,7
171889, Santa Rita do Tocantins,17,VL,2015-2019,urban,0
171890, Santa Rosa do Tocantins,17,VL,2015-2019,urban,0
171900, Santa Tereza do Tocantins,17,VL,2015-2019,urban,1
172000, Santa Terezinha do Tocantins,17,VL,2015-2019,urban,NA
172010, São Bento do Tocantins,17,VL,2015-2019,urban,5
172015, São Félix do Tocantins,17,VL,2015-2019,urban,2
172020, São Miguel do Tocantins,17,VL,2015-2019,urban,6
172025, São Salvador do Tocantins,17,VL,2015-2019,urban,2
172030, São Sebastião do Tocantins,17,VL,2015-2019,urban,2
172049, São Valério,17,VL,2015-2019,urban,3
172065, Silvanópolis,17,VL,2015-2019,urban,1
172080, Sítio Novo do Tocantins,17,VL,2015-2019,urban,4
172085, Sucupira,17,VL,2015-2019,urban,1
172090, Taguatinga,17,VL,2015-2019,urban,4
172110, Tocantínia,17,VL,2015-2019,urban,6
172120, Tocantinópolis,17,VL,2015-2019,urban,37
172125, Tupirama,17,VL,2015-2019,urban,1
172208, Wanderlândia,17,VL,2015-2019,urban,5
172210, Xambioá,17,VL,2015-2019,urban,20
210005, Açailândia,21,VL,2015-2019,urban,59
210010, Afonso Cunha,21,VL,2015-2019,urban,0
210020, Alcântara,21,VL,2015-2019,urban,4
210030, Aldeias Altas,21,VL,2015-2019,urban,0
210043, Alto Alegre do Maranhão,21,VL,2015-2019,urban,8
210047, Alto Alegre do Pindaré,21,VL,2015-2019,urban,3
210055, Amapá do Maranhão,21,VL,2015-2019,urban,0
210060, Amarante do Maranhão,21,VL,2015-2019,urban,24
210070, Anajatuba,21,VL,2015-2019,urban,0
210080, Anapurus,21,VL,2015-2019,urban,1
210087, Araguanã,21,VL,2015-2019,urban,10
210090, Araioses,21,VL,2015-2019,urban,0
210095, Arame,21,VL,2015-2019,urban,3
210100, Arari,21,VL,2015-2019,urban,1
210110, Axixá,21,VL,2015-2019,urban,1
210120, Bacabal,21,VL,2015-2019,urban,19
210125, Bacabeira,21,VL,2015-2019,urban,13
210130, Bacuri,21,VL,2015-2019,urban,1
210140, Balsas,21,VL,2015-2019,urban,73
210160, Barra do Corda,21,VL,2015-2019,urban,57
210170, Barreirinhas,21,VL,2015-2019,urban,2
210177, Bela Vista do Maranhão,21,VL,2015-2019,urban,3
210190, Bequimão,21,VL,2015-2019,urban,2
210193, Bernardo do Mearim,21,VL,2015-2019,urban,1
210200, Bom Jardim,21,VL,2015-2019,urban,14
210203, Bom Jesus das Selvas,21,VL,2015-2019,urban,30
210207, Bom Lugar,21,VL,2015-2019,urban,0
210210, Brejo,21,VL,2015-2019,urban,0
210220, Buriti,21,VL,2015-2019,urban,0
210230, Buriti Bravo,21,VL,2015-2019,urban,43
210232, Buriticupu,21,VL,2015-2019,urban,39
210235, Buritirana,21,VL,2015-2019,urban,13
210237, Cachoeira Grande,21,VL,2015-2019,urban,1
210240, Cajapió,21,VL,2015-2019,urban,0
210250, Cajari,21,VL,2015-2019,urban,0
210255, Campestre do Maranhão,21,VL,2015-2019,urban,5
210260, Cândido Mendes,21,VL,2015-2019,urban,0
210270, Cantanhede,21,VL,2015-2019,urban,5
210275, Capinzal do Norte,21,VL,2015-2019,urban,4
210280, Carolina,21,VL,2015-2019,urban,7
210290, Carutapera,21,VL,2015-2019,urban,1
210300, Caxias,21,VL,2015-2019,urban,4
210310, Cedral,21,VL,2015-2019,urban,1
210315, Centro do Guilherme,21,VL,2015-2019,urban,1
210317, Centro Novo do Maranhão,21,VL,2015-2019,urban,1
210320, Chapadinha,21,VL,2015-2019,urban,27
210325, Cidelândia,21,VL,2015-2019,urban,3
210330, Codó,21,VL,2015-2019,urban,48
210340, Coelho Neto,21,VL,2015-2019,urban,4
210350, Colinas,21,VL,2015-2019,urban,28
210360, Coroatá,21,VL,2015-2019,urban,18
210370, Cururupu,21,VL,2015-2019,urban,2
210375, Davinópolis,21,VL,2015-2019,urban,4
210380, Dom Pedro,21,VL,2015-2019,urban,9
210390, Duque Bacelar,21,VL,2015-2019,urban,1
210400, Esperantinópolis,21,VL,2015-2019,urban,7
210405, Estreito,21,VL,2015-2019,urban,16
210408, Fernando Falcão,21,VL,2015-2019,urban,1
210409, Formosa da Serra Negra,21,VL,2015-2019,urban,1
210410, Fortaleza dos Nogueiras,21,VL,2015-2019,urban,1
210420, Fortuna,21,VL,2015-2019,urban,4
210430, Godofredo Viana,21,VL,2015-2019,urban,1
210440, Gonçalves Dias,21,VL,2015-2019,urban,4
210450, Governador Archer,21,VL,2015-2019,urban,4
210455, Governador Edison Lobão,21,VL,2015-2019,urban,21
210460, Governador Eugênio Barros,21,VL,2015-2019,urban,5
210462, Governador Luiz Rocha,21,VL,2015-2019,urban,1
210465, Governador Newton Bello,21,VL,2015-2019,urban,4
210467, Governador Nunes Freire,21,VL,2015-2019,urban,2
210480, Grajaú,21,VL,2015-2019,urban,48
210490, Guimarães,21,VL,2015-2019,urban,2
210500, Humberto de Campos,21,VL,2015-2019,urban,3
210510, Icatu,21,VL,2015-2019,urban,3
210515, Igarapé do Meio,21,VL,2015-2019,urban,12
210520, Igarapé Grande,21,VL,2015-2019,urban,5
210530, Imperatriz,21,VL,2015-2019,urban,95
210535, Itaipava do Grajaú,21,VL,2015-2019,urban,1
210540, Itapecuru Mirim,21,VL,2015-2019,urban,27
210542, Itinga do Maranhão,21,VL,2015-2019,urban,1
210545, Jatobá,21,VL,2015-2019,urban,2
210547, Jenipapo dos Vieiras,21,VL,2015-2019,urban,1
210550, João Lisboa,21,VL,2015-2019,urban,20
210560, Joselândia,21,VL,2015-2019,urban,6
210565, Junco do Maranhão,21,VL,2015-2019,urban,1
210570, Lago da Pedra,21,VL,2015-2019,urban,14
210594, Lago dos Rodrigues,21,VL,2015-2019,urban,1
210590, Lago Verde,21,VL,2015-2019,urban,5
210598, Lajeado Novo,21,VL,2015-2019,urban,0
210600, Lima Campos,21,VL,2015-2019,urban,4
210630, Magalhães de Almeida,21,VL,2015-2019,urban,1
210632, Maracaçumé,21,VL,2015-2019,urban,6
210637, Maranhãozinho,21,VL,2015-2019,urban,0
210640, Mata Roma,21,VL,2015-2019,urban,1
210663, Matões do Norte,21,VL,2015-2019,urban,2
210667, Milagres do Maranhão,21,VL,2015-2019,urban,0
210670, Mirador,21,VL,2015-2019,urban,0
210675, Miranda do Norte,21,VL,2015-2019,urban,9
210680, Mirinzal,21,VL,2015-2019,urban,2
210690, Monção,21,VL,2015-2019,urban,17
210710, Morros,21,VL,2015-2019,urban,2
210720, Nina Rodrigues,21,VL,2015-2019,urban,1
210735, Nova Olinda do Maranhão,21,VL,2015-2019,urban,8
210740, Olho d'Água das Cunhãs,21,VL,2015-2019,urban,3
210745, Olinda Nova do Maranhão,21,VL,2015-2019,urban,1
210750, Paço do Lumiar,21,VL,2015-2019,urban,50
210760, Palmeirândia,21,VL,2015-2019,urban,0
210770, Paraibano,21,VL,2015-2019,urban,12
210790, Passagem Franca,21,VL,2015-2019,urban,9
210800, Pastos Bons,21,VL,2015-2019,urban,6
210805, Paulino Neves,21,VL,2015-2019,urban,4
210810, Paulo Ramos,21,VL,2015-2019,urban,8
210820, Pedreiras,21,VL,2015-2019,urban,17
210825, Pedro do Rosário,21,VL,2015-2019,urban,1
210830, Penalva,21,VL,2015-2019,urban,1
210845, Peritoró,21,VL,2015-2019,urban,10
210850, Pindaré-Mirim,21,VL,2015-2019,urban,7
210860, Pinheiro,21,VL,2015-2019,urban,1
210870, Pio XII,21,VL,2015-2019,urban,2
210880, Pirapemas,21,VL,2015-2019,urban,2
210890, Poção de Pedras,21,VL,2015-2019,urban,1
210900, Porto Franco,21,VL,2015-2019,urban,28
210910, Presidente Dutra,21,VL,2015-2019,urban,11
210920, Presidente Juscelino,21,VL,2015-2019,urban,3
210930, Presidente Vargas,21,VL,2015-2019,urban,1
210945, Raposa,21,VL,2015-2019,urban,13
210950, Riachão,21,VL,2015-2019,urban,16
210955, Ribamar Fiquene,21,VL,2015-2019,urban,6
210960, Rosário,21,VL,2015-2019,urban,15
210970, Sambaíba,21,VL,2015-2019,urban,0
210975, Santa Filomena do Maranhão,21,VL,2015-2019,urban,1
210980, Santa Helena,21,VL,2015-2019,urban,0
210990, Santa Inês,21,VL,2015-2019,urban,61
211000, Santa Luzia,21,VL,2015-2019,urban,22
211003, Santa Luzia do Paruá,21,VL,2015-2019,urban,4
211010, Santa Quitéria do Maranhão,21,VL,2015-2019,urban,0
211020, Santa Rita,21,VL,2015-2019,urban,8
211027, Santo Amaro do Maranhão,21,VL,2015-2019,urban,0
211030, Santo Antônio dos Lopes,21,VL,2015-2019,urban,6
211040, São Benedito do Rio Preto,21,VL,2015-2019,urban,1
211060, São Bernardo,21,VL,2015-2019,urban,1
211065, São Domingos do Azeitão,21,VL,2015-2019,urban,1
211070, São Domingos do Maranhão,21,VL,2015-2019,urban,22
211085, São Francisco do Brejão,21,VL,2015-2019,urban,2
211100, São João Batista,21,VL,2015-2019,urban,0
211105, São João do Paraíso,21,VL,2015-2019,urban,5
211107, São João do Soter,21,VL,2015-2019,urban,3
211110, São João dos Patos,21,VL,2015-2019,urban,9
211120, São José de Ribamar,21,VL,2015-2019,urban,81
211125, São José dos Basílios,21,VL,2015-2019,urban,0
211130, São Luís,21,VL,2015-2019,urban,315
211140, São Luís Gonzaga do Maranhão,21,VL,2015-2019,urban,3
211150, São Mateus do Maranhão,21,VL,2015-2019,urban,29
211153, São Pedro da Água Branca,21,VL,2015-2019,urban,15
211160, São Raimundo das Mangabeiras,21,VL,2015-2019,urban,5
211167, São Roberto,21,VL,2015-2019,urban,0
211172, Satubinha,21,VL,2015-2019,urban,1
211174, Senador Alexandre Costa,21,VL,2015-2019,urban,4
211176, Senador La Rocque,21,VL,2015-2019,urban,8
211180, Sítio Novo,21,VL,2015-2019,urban,3
211190, Sucupira do Norte,21,VL,2015-2019,urban,3
211195, Sucupira do Riachão,21,VL,2015-2019,urban,2
211210, Timbiras,21,VL,2015-2019,urban,17
211223, Trizidela do Vale,21,VL,2015-2019,urban,8
211227, Tufilândia,21,VL,2015-2019,urban,1
211230, Tuntum,21,VL,2015-2019,urban,10
211240, Turiaçu,21,VL,2015-2019,urban,0
211250, Tutóia,21,VL,2015-2019,urban,1
211260, Urbano Santos,21,VL,2015-2019,urban,3
211270, Vargem Grande,21,VL,2015-2019,urban,19
211280, Viana,21,VL,2015-2019,urban,0
211285, Vila Nova dos Martírios,21,VL,2015-2019,urban,7
211290, Vitória do Mearim,21,VL,2015-2019,urban,9
211300, Vitorino Freire,21,VL,2015-2019,urban,6
211400, Zé Doca,21,VL,2015-2019,urban,40
220890, Ribeiro Gonçalves,22,VL,2015-2019,urban,NA
221100, Teresina,22,VL,2015-2019,urban,1
500325, Costa Rica,50,VL,2015-2019,urban,1
510020, Água Boa,51,VL,2015-2019,urban,1
510050, Alto Paraguai,51,VL,2015-2019,urban,0
510170, Barra do Bugres,51,VL,2015-2019,urban,0
510180, Barra do Garças,51,VL,2015-2019,urban,5
510260, Campinápolis,51,VL,2015-2019,urban,0
510268, Campos de Júlio,51,VL,2015-2019,urban,1
510270, Canarana,51,VL,2015-2019,urban,0
510320, Colíder,51,VL,2015-2019,urban,0
510335, Confresa,51,VL,2015-2019,urban,1
510340, Cuiabá,51,VL,2015-2019,urban,4
510345, Denise,51,VL,2015-2019,urban,1
510360, Dom Aquino,51,VL,2015-2019,urban,1
510390, General Carneiro,51,VL,2015-2019,urban,1
510420, Guiratinga,51,VL,2015-2019,urban,2
510460, Itiquira,51,VL,2015-2019,urban,2
510480, Jaciara,51,VL,2015-2019,urban,2
510590, Nobres,51,VL,2015-2019,urban,0
510610, Nossa Senhora do Livramento,51,VL,2015-2019,urban,2
510622, Nova Mutum,51,VL,2015-2019,urban,1
510623, Nova Olímpia,51,VL,2015-2019,urban,1
510619, Nova Santa Helena,51,VL,2015-2019,urban,2
510628, Novo São Joaquim,51,VL,2015-2019,urban,1
510637, Pedra Preta,51,VL,2015-2019,urban,2
510642, Peixoto de Azevedo,51,VL,2015-2019,urban,1
510700, Poxoréo,51,VL,2015-2019,urban,1
510760, Rondonópolis,51,VL,2015-2019,urban,37
510735, São José do Xingu,51,VL,2015-2019,urban,0
510790, Sinop,51,VL,2015-2019,urban,1
510800, Tapurah,51,VL,2015-2019,urban,1
510840, Várzea Grande,51,VL,2015-2019,urban,2
510860, Vila Rica,51,VL,2015-2019,urban,2
520170, Aragarças,52,VL,2015-2019,urban,1
520870, Goiânia,52,VL,2015-2019,urban,1
521130, Itarumã,52,VL,2015-2019,urban,1
522108, Teresina de Goiás,52,VL,2015-2019,urban,0
530010, Brasília,53,VL,2015-2019,urban,1
110020, Porto Velho,11,VL,2004-2008,total,1
110030, Vilhena,11,VL,2004-2008,total,1
130260, Manaus,13,VL,2004-2008,total,5
140005, Alto Alegre,14,VL,2004-2008,total,3
140002, Amajari,14,VL,2004-2008,total,1
140010, Boa Vista,14,VL,2004-2008,total,5
140015, Bonfim,14,VL,2004-2008,total,3
140040, Normandia,14,VL,2004-2008,total,5
140045, Pacaraima,14,VL,2004-2008,total,7
140070, Uiramutã,14,VL,2004-2008,total,13
150010, Abaetetuba,15,VL,2004-2008,total,91
150020, Acará,15,VL,2004-2008,total,80
150060, Altamira,15,VL,2004-2008,total,3
150070, Anajás,15,VL,2004-2008,total,2
