geocode,municipio,uf,disease,period,rural,urban,total
150178, Breu Branco,15,CL,2015-2019,78,74,152
150180, Breves,15,CL,2015-2019,6,14,20
150190, Bujaru,15,CL,2015-2019,3,2,5
150200, Cachoeira do Arari,15,CL,2015-2019,1,3,4
150195, Cachoeira do Piriá,15,CL,2015-2019,182,23,205
150210, Cametá,15,CL,2015-2019,20,12,32
150215, Canaã dos Carajás,15,CL,2015-2019,14,53,67
150220, Capanema,15,CL,2015-2019,3,19,22
150230, Capitão Poço,15,CL,2015-2019,17,20,37
150240, Castanhal,15,CL,2015-2019,16,28,44
150250, Chaves,15,CL,2015-2019,3,0,3
150260, Colares,15,CL,2015-2019,8,1,9
150270, Conceição do Araguaia,15,CL,2015-2019,9,23,32
150275, Concórdia do Pará,15,CL,2015-2019,9,7,16
150276, Cumaru do Norte,15,CL,2015-2019,21,28,49
150277, Curionópolis,15,CL,2015-2019,38,21,59
150280, Curralinho,15,CL,2015-2019,27,16,43
150285, Curuá,15,CL,2015-2019,12,10,22
150290, Curuçá,15,CL,2015-2019,6,2,8
150293, Dom Eliseu,15,CL,2015-2019,39,87,126
150295, Eldorado do Carajás,15,CL,2015-2019,27,20,47
150300, Faro,15,CL,2015-2019,3,13,16
150304, Floresta do Araguaia,15,CL,2015-2019,9,7,16
150307, Garrafão do Norte,15,CL,2015-2019,48,23,71
150309, Goianésia do Pará,15,CL,2015-2019,115,178,293
150310, Gurupá,15,CL,2015-2019,12,4,16
150320, Igarapé-Açu,15,CL,2015-2019,14,7,21
150330, Igarapé-Miri,15,CL,2015-2019,71,35,106
150340, Inhangapi,15,CL,2015-2019,6,6,12
150345, Ipixuna do Pará,15,CL,2015-2019,83,19,102
150350, Irituia,15,CL,2015-2019,36,5,41
150360, Itaituba,15,CL,2015-2019,309,280,589
150370, Itupiranga,15,CL,2015-2019,109,59,168
150375, Jacareacanga,15,CL,2015-2019,45,53,98
150380, Jacundá,15,CL,2015-2019,22,98,120
150390, Juruti,15,CL,2015-2019,85,60,145
150400, Limoeiro do Ajuru,15,CL,2015-2019,2,0,2
150405, Mãe do Rio,15,CL,2015-2019,10,25,35
150410, Magalhães Barata,15,CL,2015-2019,2,2,4
150420, Marabá,15,CL,2015-2019,171,241,412
150430, Maracanã,15,CL,2015-2019,3,0,3
150440, Marapanim,15,CL,2015-2019,1,0,1
150442, Marituba,15,CL,2015-2019,0,8,8
150445, Medicilândia,15,CL,2015-2019,592,85,677
150450, Melgaço,15,CL,2015-2019,8,1,9
150460, Mocajuba,15,CL,2015-2019,14,8,22
150470, Moju,15,CL,2015-2019,99,15,114
150475, Mojuí dos Campos,15,CL,2015-2019,169,46,215
150480, Monte Alegre,15,CL,2015-2019,413,74,487
150490, Muaná,15,CL,2015-2019,6,3,9
150495, Nova Esperança do Piriá,15,CL,2015-2019,116,78,194
150497, Nova Ipixuna,15,CL,2015-2019,6,16,22
150500, Nova Timboteua,15,CL,2015-2019,6,5,11
150503, Novo Progresso,15,CL,2015-2019,49,164,213
150506, Novo Repartimento,15,CL,2015-2019,362,82,444
150510, Óbidos,15,CL,2015-2019,174,45,219
150520, Oeiras do Pará,15,CL,2015-2019,56,36,92
150530, Oriximiná,15,CL,2015-2019,100,204,304
150540, Ourém,15,CL,2015-2019,8,3,11
150543, Ourilândia do Norte,15,CL,2015-2019,66,86,152
150548, Pacajá,15,CL,2015-2019,178,80,258
150549, Palestina do Pará,15,CL,2015-2019,2,4,6
150550, Paragominas,15,CL,2015-2019,187,200,387
150553, Parauapebas,15,CL,2015-2019,120,384,504
150555, Pau D'Arco,15,CL,2015-2019,5,9,14
150560, Peixe-Boi,15,CL,2015-2019,2,0,2
150563, Piçarra,15,CL,2015-2019,6,4,10
150565, Placas,15,CL,2015-2019,108,50,158
150580, Portel,15,CL,2015-2019,416,172,588
150590, Porto de Moz,15,CL,2015-2019,31,34,65
150600, Prainha,15,CL,2015-2019,216,20,236
150610, Primavera,15,CL,2015-2019,5,3,8
150611, Quatipuru,15,CL,2015-2019,0,2,2
150613, Redenção,15,CL,2015-2019,4,108,112
150616, Rio Maria,15,CL,2015-2019,3,42,45
150618, Rondon do Pará,15,CL,2015-2019,28,153,181
150619, Rurópolis,15,CL,2015-2019,140,92,232
150620, Salinópolis,15,CL,2015-2019,1,12,13
150630, Salvaterra,15,CL,2015-2019,6,2,8
150635, Santa Bárbara do Pará,15,CL,2015-2019,1,0,1
150650, Santa Izabel do Pará,15,CL,2015-2019,4,9,13
150655, Santa Luzia do Pará,15,CL,2015-2019,26,18,44
150658, Santa Maria das Barreiras,15,CL,2015-2019,22,8,30
150660, Santa Maria do Pará,15,CL,2015-2019,18,2,20
150670, Santana do Araguaia,15,CL,2015-2019,17,26,43
150680, Santarém,15,CL,2015-2019,222,262,484
150690, Santarém Novo,15,CL,2015-2019,3,1,4
150700, Santo Antônio do Tauá,15,CL,2015-2019,0,3,3
150710, São Caetano de Odivelas,15,CL,2015-2019,5,3,8
150715, São Domingos do Araguaia,15,CL,2015-2019,34,50,84
150720, São Domingos do Capim,15,CL,2015-2019,18,1,19
150730, São Félix do Xingu,15,CL,2015-2019,235,77,312
150740, São Francisco do Pará,15,CL,2015-2019,15,7,22
150745, São Geraldo do Araguaia,15,CL,2015-2019,39,32,71
150746, São João da Ponta,15,CL,2015-2019,2,1,3
150747, São João de Pirabas,15,CL,2015-2019,3,5,8
150750, São João do Araguaia,15,CL,2015-2019,58,4,62
150760, São Miguel do Guamá,15,CL,2015-2019,0,7,7
150770, São Sebastião da Boa Vista,15,CL,2015-2019,8,1,9
150775, Sapucaia,15,CL,2015-2019,0,4,4
150780, Senador José Porfírio,15,CL,2015-2019,121,43,164
150790, Soure,15,CL,2015-2019,0,1,1
150795, Tailândia,15,CL,2015-2019,188,153,341
150796, Terra Alta,15,CL,2015-2019,9,6,15
150797, Terra Santa,15,CL,2015-2019,8,15,23
150800, Tomé-Açu,15,CL,2015-2019,220,91,311
150803, Tracuateua,15,CL,2015-2019,35,2,37
150805, Trairão,15,CL,2015-2019,101,46,147
150808, Tucumã,15,CL,2015-2019,56,105,161
150810, Tucuruí,15,CL,2015-2019,24,139,163
150812, Ulianópolis,15,CL,2015-2019,98,126,224
150815, Uruará,15,CL,2015-2019,498,132,630
150820, Vigia,15,CL,2015-2019,7,2,9
150830, Viseu,15,CL,2015-2019,165,5,170
150835, Vitória do Xingu,15,CL,2015-2019,44,66,110
150840, Xinguara,15,CL,2015-2019,17,46,63
160010, Amapá,16,CL,2015-2019,9,13,22
160020, Calçoene,16,CL,2015-2019,207,84,291
160021, Cutias,16,CL,2015-2019,1,0,1
160023, Ferreira Gomes,16,CL,2015-2019,12,6,18
160025, Itaubal,16,CL,2015-2019,1,0,1
160027, Laranjal do Jari,16,CL,2015-2019,92,327,419
160030, Macapá,16,CL,2015-2019,41,189,230
160040, Mazagão,16,CL,2015-2019,181,9,190
160050, Oiapoque,16,CL,2015-2019,77,347,424
160015, Pedra Branca do Amapari,16,CL,2015-2019,276,169,445
160053, Porto Grande,16,CL,2015-2019,313,80,393
160055, Pracuúba,16,CL,2015-2019,13,1,14
160060, Santana,16,CL,2015-2019,63,58,121
160005, Serra do Navio,16,CL,2015-2019,188,102,290
160070, Tartarugalzinho,16,CL,2015-2019,85,72,157
160080, Vitória do Jari,16,CL,2015-2019,14,42,56
170025, Abreulândia,17,CL,2015-2019,12,5,17
170030, Aguiarnópolis,17,CL,2015-2019,5,1,6
170035, Aliança do Tocantins,17,CL,2015-2019,0,1,1
170040, Almas,17,CL,2015-2019,5,10,15
170070, Alvorada,17,CL,2015-2019,2,5,7
170100, Ananás,17,CL,2015-2019,15,26,41
170105, Angico,17,CL,2015-2019,3,3,6
170110, Aparecida do Rio Negro,17,CL,2015-2019,11,7,18
170130, Aragominas,17,CL,2015-2019,2,0,2
170190, Araguacema,17,CL,2015-2019,26,10,36
170200, Araguaçu,17,CL,2015-2019,12,8,20
170210, Araguaína,17,CL,2015-2019,6,76,82
170215, Araguanã,17,CL,2015-2019,4,5,9
170220, Araguatins,17,CL,2015-2019,8,14,22
170230, Arapoema,17,CL,2015-2019,2,4,6
170240, Arraias,17,CL,2015-2019,2,2,4
170255, Augustinópolis,17,CL,2015-2019,1,9,10
170270, Aurora do Tocantins,17,CL,2015-2019,14,16,30
170290, Axixá do Tocantins,17,CL,2015-2019,5,7,12
170300, Babaçulândia,17,CL,2015-2019,1,1,2
170305, Bandeirantes do Tocantins,17,CL,2015-2019,1,1,2
170307, Barra do Ouro,17,CL,2015-2019,0,2,2
170310, Barrolândia,17,CL,2015-2019,1,2,3
170320, Bernardo Sayão,17,CL,2015-2019,4,0,4
170330, Bom Jesus do Tocantins,17,CL,2015-2019,3,7,10
170360, Brasilândia do Tocantins,17,CL,2015-2019,3,5,8
170370, Brejinho de Nazaré,17,CL,2015-2019,6,12,18
170380, Buriti do Tocantins,17,CL,2015-2019,0,5,5
170382, Cachoeirinha,17,CL,2015-2019,2,5,7
170384, Campos Lindos,17,CL,2015-2019,0,1,1
170388, Carmolândia,17,CL,2015-2019,1,0,1
170389, Carrasco Bonito,17,CL,2015-2019,3,2,5
170390, Caseara,17,CL,2015-2019,3,1,4
170410, Centenário,17,CL,2015-2019,2,3,5
170510, Chapada da Natividade,17,CL,2015-2019,3,2,5
170460, Chapada de Areia,17,CL,2015-2019,4,1,5
170550, Colinas do Tocantins,17,CL,2015-2019,1,18,19
171670, Colméia,17,CL,2015-2019,8,7,15
170555, Combinado,17,CL,2015-2019,3,11,14
170600, Couto Magalhães,17,CL,2015-2019,12,3,15
170610, Cristalândia,17,CL,2015-2019,7,11,18
170625, Crixás do Tocantins,17,CL,2015-2019,1,0,1
170650, Darcinópolis,17,CL,2015-2019,3,1,4
170700, Dianópolis,17,CL,2015-2019,17,21,38
170710, Divinópolis do Tocantins,17,CL,2015-2019,11,9,20
170720, Dois Irmãos do Tocantins,17,CL,2015-2019,14,8,22
170730, Dueré,17,CL,2015-2019,1,4,5
170740, Esperantina,17,CL,2015-2019,6,8,14
170755, Fátima,17,CL,2015-2019,2,2,4
170765, Figueirópolis,17,CL,2015-2019,2,3,5
170770, Filadélfia,17,CL,2015-2019,3,1,4
170820, Formoso do Araguaia,17,CL,2015-2019,4,7,11
170825, Fortaleza do Tabocão,17,CL,2015-2019,1,8,9
170830, Goianorte,17,CL,2015-2019,8,3,11
170900, Goiatins,17,CL,2015-2019,13,8,21
170930, Guaraí,17,CL,2015-2019,10,26,36
170950, Gurupi,17,CL,2015-2019,2,19,21
170980, Ipueiras,17,CL,2015-2019,1,1,2
171050, Itacajá,17,CL,2015-2019,10,11,21
171070, Itaguatins,17,CL,2015-2019,0,1,1
171090, Itapiratins,17,CL,2015-2019,4,3,7
171110, Itaporã do Tocantins,17,CL,2015-2019,3,3,6
171150, Jaú do Tocantins,17,CL,2015-2019,4,2,6
171180, Juarina,17,CL,2015-2019,1,1,2
171190, Lagoa da Confusão,17,CL,2015-2019,1,4,5
171195, Lagoa do Tocantins,17,CL,2015-2019,0,2,2
171200, Lajeado,17,CL,2015-2019,4,11,15
171215, Lavandeira,17,CL,2015-2019,8,9,17
171240, Lizarda,17,CL,2015-2019,1,3,4
171245, Luzinópolis,17,CL,2015-2019,3,8,11
171250, Marianópolis do Tocantins,17,CL,2015-2019,22,7,29
171270, Mateiros,17,CL,2015-2019,4,2,6
171280, Maurilândia do Tocantins,17,CL,2015-2019,0,2,2
171320, Miracema do Tocantins,17,CL,2015-2019,13,19,32
171330, Miranorte,17,CL,2015-2019,1,17,18
171360, Monte do Carmo,17,CL,2015-2019,22,22,44
171370, Monte Santo do Tocantins,17,CL,2015-2019,5,9,14
171395, Muricilândia,17,CL,2015-2019,3,1,4
171420, Natividade,17,CL,2015-2019,1,3,4
171430, Nazaré,17,CL,2015-2019,2,2,4
171488, Nova Olinda,17,CL,2015-2019,1,9,10
171500, Nova Rosalândia,17,CL,2015-2019,2,0,2
171510, Novo Acordo,17,CL,2015-2019,3,4,7
171515, Novo Alegre,17,CL,2015-2019,2,6,8
171525, Novo Jardim,17,CL,2015-2019,6,4,10
171550, Oliveira de Fátima,17,CL,2015-2019,0,1,1
172100, Palmas,17,CL,2015-2019,11,175,186
171570, Palmeirante,17,CL,2015-2019,1,1,2
171380, Palmeiras do Tocantins,17,CL,2015-2019,8,2,10
171575, Palmeirópolis,17,CL,2015-2019,1,13,14
171610, Paraíso do Tocantins,17,CL,2015-2019,1,34,35
171620, Paranã,17,CL,2015-2019,3,1,4
171630, Pau D'Arco,17,CL,2015-2019,1,5,6
171650, Pedro Afonso,17,CL,2015-2019,3,11,14
171660, Peixe,17,CL,2015-2019,2,2,4
171665, Pequizeiro,17,CL,2015-2019,2,1,3
171700, Pindorama do Tocantins,17,CL,2015-2019,4,6,10
171720, Piraquê,17,CL,2015-2019,6,4,10
171750, Pium,17,CL,2015-2019,15,10,25
171780, Ponte Alta do Bom Jesus,17,CL,2015-2019,2,1,3
171790, Ponte Alta do Tocantins,17,CL,2015-2019,18,36,54
171800, Porto Alegre do Tocantins,17,CL,2015-2019,5,0,5
171820, Porto Nacional,17,CL,2015-2019,9,59,68
171830, Praia Norte,17,CL,2015-2019,1,0,1
171840, Presidente Kennedy,17,CL,2015-2019,3,2,5
171845, Pugmil,17,CL,2015-2019,0,2,2
171850, Recursolândia,17,CL,2015-2019,18,5,23
171855, Riachinho,17,CL,2015-2019,7,5,12
171865, Rio da Conceição,17,CL,2015-2019,0,7,7
171870, Rio dos Bois,17,CL,2015-2019,4,3,7
171875, Rio Sono,17,CL,2015-2019,4,4,8
171884, Sandolândia,17,CL,2015-2019,17,11,28
171886, Santa Fé do Araguaia,17,CL,2015-2019,4,2,6
171888, Santa Maria do Tocantins,17,CL,2015-2019,2,2,4
171889, Santa Rita do Tocantins,17,CL,2015-2019,4,0,4
171890, Santa Rosa do Tocantins,17,CL,2015-2019,3,3,6
171900, Santa Tereza do Tocantins,17,CL,2015-2019,4,9,13
172000, Santa Terezinha do Tocantins,17,CL,2015-2019,1,2,3
172010, São Bento do Tocantins,17,CL,2015-2019,12,7,19
172020, São Miguel do Tocantins,17,CL,2015-2019,7,7,14
172025, São Salvador do Tocantins,17,CL,2015-2019,1,0,1
172030, São Sebastião do Tocantins,17,CL,2015-2019,0,4,4
172049, São Valério,17,CL,2015-2019,0,1,1
172065, Silvanópolis,17,CL,2015-2019,5,11,16
172080, Sítio Novo do Tocantins,17,CL,2015-2019,3,10,13
172090, Taguatinga,17,CL,2015-2019,11,22,33
172110, Tocantínia,17,CL,2015-2019,46,26,72
172120, Tocantinópolis,17,CL,2015-2019,13,9,22
172125, Tupirama,17,CL,2015-2019,0,2,2
172130, Tupiratins,17,CL,2015-2019,3,3,6
172208, Wanderlândia,17,CL,2015-2019,7,6,13
172210, Xambioá,17,CL,2015-2019,6,17,23
210005, Açailândia,21,CL,2015-2019,42,196,238
210020, Alcântara,21,CL,2015-2019,106,54,160
210040, Altamira do Maranhão,21,CL,2015-2019,7,1,8
210043, Alto Alegre do Maranhão,21,CL,2015-2019,1,4,5
210047, Alto Alegre do Pindaré,21,CL,2015-2019,111,45,156
210050, Alto Parnaíba,21,CL,2015-2019,1,1,2
210055, Amapá do Maranhão,21,CL,2015-2019,13,24,37
210060, Amarante do Maranhão,21,CL,2015-2019,72,51,123
210070, Anajatuba,21,CL,2015-2019,8,4,12
210083, Apicum-Açu,21,CL,2015-2019,2,1,3
210087, Araguanã,21,CL,2015-2019,31,16,47
210095, Arame,21,CL,2015-2019,24,19,43
210100, Arari,21,CL,2015-2019,1,0,1
210110, Axixá,21,CL,2015-2019,45,4,49
210120, Bacabal,21,CL,2015-2019,5,9,14
210125, Bacabeira,21,CL,2015-2019,2,1,3
210130, Bacuri,21,CL,2015-2019,2,3,5
210140, Balsas,21,CL,2015-2019,8,15,23
210160, Barra do Corda,21,CL,2015-2019,38,24,62
210170, Barreirinhas,21,CL,2015-2019,5,1,6
210177, Bela Vista do Maranhão,21,CL,2015-2019,2,3,5
210190, Bequimão,21,CL,2015-2019,6,3,9
210193, Bernardo do Mearim,21,CL,2015-2019,1,0,1
210197, Boa Vista do Gurupi,21,CL,2015-2019,10,12,22
210200, Bom Jardim,21,CL,2015-2019,66,13,79
210203, Bom Jesus das Selvas,21,CL,2015-2019,20,27,47
210207, Bom Lugar,21,CL,2015-2019,4,0,4
210215, Brejo de Areia,21,CL,2015-2019,18,4,22
210220, Buriti,21,CL,2015-2019,1,0,1
210230, Buriti Bravo,21,CL,2015-2019,7,10,17
210232, Buriticupu,21,CL,2015-2019,67,78,145
210235, Buritirana,21,CL,2015-2019,2,7,9
210237, Cachoeira Grande,21,CL,2015-2019,13,6,19
210250, Cajari,21,CL,2015-2019,1,0,1
210255, Campestre do Maranhão,21,CL,2015-2019,3,16,19
210260, Cândido Mendes,21,CL,2015-2019,84,53,137
210270, Cantanhede,21,CL,2015-2019,16,29,45
210275, Capinzal do Norte,21,CL,2015-2019,3,3,6
210280, Carolina,21,CL,2015-2019,5,16,21
210290, Carutapera,21,CL,2015-2019,26,43,69
210310, Cedral,21,CL,2015-2019,9,2,11
210312, Central do Maranhão,21,CL,2015-2019,1,3,4
210315, Centro do Guilherme,21,CL,2015-2019,19,16,35
210317, Centro Novo do Maranhão,21,CL,2015-2019,46,20,66
210325, Cidelândia,21,CL,2015-2019,16,14,30
210330, Codó,21,CL,2015-2019,43,24,67
210350, Colinas,21,CL,2015-2019,22,35,57
210355, Conceição do Lago-Açu,21,CL,2015-2019,0,2,2
210360, Coroatá,21,CL,2015-2019,13,25,38
210370, Cururupu,21,CL,2015-2019,5,14,19
210375, Davinópolis,21,CL,2015-2019,2,6,8
210380, Dom Pedro,21,CL,2015-2019,3,7,10
210400, Esperantinópolis,21,CL,2015-2019,18,7,25
210405, Estreito,21,CL,2015-2019,0,4,4
210407, Feira Nova do Maranhão,21,CL,2015-2019,7,2,9
210408, Fernando Falcão,21,CL,2015-2019,21,3,24
210409, Formosa da Serra Negra,21,CL,2015-2019,28,8,36
210410, Fortaleza dos Nogueiras,21,CL,2015-2019,6,4,10
210420, Fortuna,21,CL,2015-2019,7,3,10
210430, Godofredo Viana,21,CL,2015-2019,14,33,47
210440, Gonçalves Dias,21,CL,2015-2019,11,9,20
210450, Governador Archer,21,CL,2015-2019,2,3,5
210455, Governador Edison Lobão,21,CL,2015-2019,2,3,5
210460, Governador Eugênio Barros,21,CL,2015-2019,6,4,10
210462, Governador Luiz Rocha,21,CL,2015-2019,1,3,4
210465, Governador Newton Bello,21,CL,2015-2019,11,20,31
210467, Governador Nunes Freire,21,CL,2015-2019,44,87,131
210470, Graça Aranha,21,CL,2015-2019,0,3,3
210480, Grajaú,21,CL,2015-2019,26,36,62
210490, Guimarães,21,CL,2015-2019,11,2,13
210500, Humberto de Campos,21,CL,2015-2019,2,0,2
210510, Icatu,21,CL,2015-2019,23,2,25
210515, Igarapé do Meio,21,CL,2015-2019,2,5,7
210520, Igarapé Grande,21,CL,2015-2019,5,7,12
210530, Imperatriz,21,CL,2015-2019,4,153,157
210535, Itaipava do Grajaú,21,CL,2015-2019,7,9,16
210540, Itapecuru Mirim,21,CL,2015-2019,35,22,57
210542, Itinga do Maranhão,21,CL,2015-2019,25,56,81
210545, Jatobá,21,CL,2015-2019,10,2,12
210547, Jenipapo dos Vieiras,21,CL,2015-2019,5,2,7
210550, João Lisboa,21,CL,2015-2019,14,16,30
210560, Joselândia,21,CL,2015-2019,8,2,10
210565, Junco do Maranhão,21,CL,2015-2019,16,9,25
210570, Lago da Pedra,21,CL,2015-2019,19,71,90
210580, Lago do Junco,21,CL,2015-2019,11,5,16
210594, Lago dos Rodrigues,21,CL,2015-2019,1,5,6
210590, Lago Verde,21,CL,2015-2019,2,2,4
210592, Lagoa do Mato,21,CL,2015-2019,0,1,1
210596, Lagoa Grande do Maranhão,21,CL,2015-2019,14,5,19
210598, Lajeado Novo,21,CL,2015-2019,7,4,11
210600, Lima Campos,21,CL,2015-2019,5,2,7
210610, Loreto,21,CL,2015-2019,1,3,4
210620, Luís Domingues,21,CL,2015-2019,2,40,42
210632, Maracaçumé,21,CL,2015-2019,11,41,52
210635, Marajá do Sena,21,CL,2015-2019,14,2,16
210637, Maranhãozinho,21,CL,2015-2019,22,28,50
210650, Matinha,21,CL,2015-2019,1,0,1
210663, Matões do Norte,21,CL,2015-2019,2,1,3
210670, Mirador,21,CL,2015-2019,23,14,37
210675, Miranda do Norte,21,CL,2015-2019,0,2,2
210680, Mirinzal,21,CL,2015-2019,15,16,31
210690, Monção,21,CL,2015-2019,0,2,2
210700, Montes Altos,21,CL,2015-2019,13,11,24
210710, Morros,21,CL,2015-2019,62,24,86
210720, Nina Rodrigues,21,CL,2015-2019,1,0,1
210725, Nova Colinas,21,CL,2015-2019,2,3,5
210730, Nova Iorque,21,CL,2015-2019,2,0,2
210735, Nova Olinda do Maranhão,21,CL,2015-2019,22,6,28
210740, Olho d'Água das Cunhãs,21,CL,2015-2019,2,8,10
210745, Olinda Nova do Maranhão,21,CL,2015-2019,1,2,3
210750, Paço do Lumiar,21,CL,2015-2019,1,2,3
210760, Palmeirândia,21,CL,2015-2019,1,2,3
210770, Paraibano,21,CL,2015-2019,4,2,6
210800, Pastos Bons,21,CL,2015-2019,3,13,16
210810, Paulo Ramos,21,CL,2015-2019,18,28,46
210820, Pedreiras,21,CL,2015-2019,2,7,9
210825, Pedro do Rosário,21,CL,2015-2019,33,10,43
210845, Peritoró,21,CL,2015-2019,15,4,19
210850, Pindaré-Mirim,21,CL,2015-2019,8,2,10
210860, Pinheiro,21,CL,2015-2019,19,22,41
210870, Pio XII,21,CL,2015-2019,7,10,17
210880, Pirapemas,21,CL,2015-2019,11,6,17
210890, Poção de Pedras,21,CL,2015-2019,11,9,20
210900, Porto Franco,21,CL,2015-2019,9,11,20
210905, Porto Rico do Maranhão,21,CL,2015-2019,15,3,18
210910, Presidente Dutra,21,CL,2015-2019,2,11,13
210920, Presidente Juscelino,21,CL,2015-2019,14,1,15
210923, Presidente Médici,21,CL,2015-2019,3,9,12
210927, Presidente Sarney,21,CL,2015-2019,13,2,15
210930, Presidente Vargas,21,CL,2015-2019,25,5,30
210945, Raposa,21,CL,2015-2019,2,0,2
210950, Riachão,21,CL,2015-2019,3,6,9
210955, Ribamar Fiquene,21,CL,2015-2019,4,0,4
210960, Rosário,21,CL,2015-2019,20,5,25
210970, Sambaíba,21,CL,2015-2019,1,1,2
210975, Santa Filomena do Maranhão,21,CL,2015-2019,1,0,1
210980, Santa Helena,21,CL,2015-2019,1,16,17
210990, Santa Inês,21,CL,2015-2019,13,37,50
211000, Santa Luzia,21,CL,2015-2019,115,53,168
211003, Santa Luzia do Paruá,21,CL,2015-2019,23,50,73
211020, Santa Rita,21,CL,2015-2019,13,1,14
211027, Santo Amaro do Maranhão,21,CL,2015-2019,1,1,2
211030, Santo Antônio dos Lopes,21,CL,2015-2019,9,3,12
211040, São Benedito do Rio Preto,21,CL,2015-2019,1,0,1
211050, São Bento,21,CL,2015-2019,5,2,7
211065, São Domingos do Azeitão,21,CL,2015-2019,NA,NA,2
211070, São Domingos do Maranhão,21,CL,2015-2019,27,33,60
211085, São Francisco do Brejão,21,CL,2015-2019,7,6,13
211102, São João do Carú,21,CL,2015-2019,42,29,71
211105, São João do Paraíso,21,CL,2015-2019,7,4,11
211107, São João do Soter,21,CL,2015-2019,9,1,10
211120, São José de Ribamar,21,CL,2015-2019,2,7,9
211125, São José dos Basílios,21,CL,2015-2019,1,2,3
211130, São Luís,21,CL,2015-2019,8,31,39
211140, São Luís Gonzaga do Maranhão,21,CL,2015-2019,1,3,4
211150, São Mateus do Maranhão,21,CL,2015-2019,0,1,1
211153, São Pedro da Água Branca,21,CL,2015-2019,0,11,11
211160, São Raimundo das Mangabeiras,21,CL,2015-2019,0,5,5
211163, São Raimundo do Doca Bezerra,21,CL,2015-2019,2,0,2
211167, São Roberto,21,CL,2015-2019,3,3,6
211170, São Vicente Ferrer,21,CL,2015-2019,0,1,1
211176, Senador La Rocque,21,CL,2015-2019,4,6,10
211178, Serrano do Maranhão,21,CL,2015-2019,5,0,5
211180, Sítio Novo,21,CL,2015-2019,28,7,35
211190, Sucupira do Norte,21,CL,2015-2019,4,7,11
211200, Tasso Fragoso,21,CL,2015-2019,1,1,2
211210, Timbiras,21,CL,2015-2019,10,13,23
211223, Trizidela do Vale,21,CL,2015-2019,2,7,9
211227, Tufilândia,21,CL,2015-2019,8,4,12
211230, Tuntum,21,CL,2015-2019,9,4,13
211240, Turiaçu,21,CL,2015-2019,108,25,133
211245, Turilândia,21,CL,2015-2019,9,16,25
211250, Tutóia,21,CL,2015-2019,1,0,1
211260, Urbano Santos,21,CL,2015-2019,2,3,5
211270, Vargem Grande,21,CL,2015-2019,19,15,34
211280, Viana,21,CL,2015-2019,8,1,9
211285, Vila Nova dos Martírios,21,CL,2015-2019,2,10,12
211290, Vitória do Mearim,21,CL,2015-2019,0,1,1
211300, Vitorino Freire,21,CL,2015-2019,37,113,150
211400, Zé Doca,21,CL,2015-2019,111,46,157
220225, Canavieira,22,CL,2015-2019,0,1,1
250750, João Pessoa,25,CL,2015-2019,0,1,1
311770, Conceição do Rio Verde,31,CL,2015-2019,NA,NA,1
313020, Igaratinga,31,CL,2015-2019,0,1,1
315570, Rio Piracicaba,31,CL,2015-2019,0,1,1
320530, Vitória,32,CL,2015-2019,0,1,1
330540, Sapucaia,33,CL,2015-2019,0,1,1
350950, Campinas,35,CL,2015-2019,0,2,2
353440, Osasco,35,CL,2015-2019,0,1,1
355710, Votuporanga,35,CL,2015-2019,0,1,1
410140, Apucarana,41,CL,2015-2019,0,1,1
410480, Cascavel,41,CL,2015-2019,0,1,1
410690, Curitiba,41,CL,2015-2019,0,1,1
411850, Pato Branco,41,CL,2015-2019,0,1,1
420230, Biguaçu,42,CL,2015-2019,0,1,1
420460, Criciúma,42,CL,2015-2019,0,1,1
421060, Massaranduba,42,CL,2015-2019,0,1,1
421670, São José do Cedro,42,CL,2015-2019,0,1,1
510010, Acorizal,51,CL,2015-2019,9,5,14
510020, Água Boa,51,CL,2015-2019,38,55,93
510025, Alta Floresta,51,CL,2015-2019,41,126,167
510030, Alto Araguaia,51,CL,2015-2019,7,22,29
510035, Alto Boa Vista,51,CL,2015-2019,38,17,55
510040, Alto Garças,51,CL,2015-2019,1,12,13
510050, Alto Paraguai,51,CL,2015-2019,42,33,75
510060, Alto Taquari,51,CL,2015-2019,3,12,15
510080, Apiacás,51,CL,2015-2019,39,34,73
510100, Araguaiana,51,CL,2015-2019,4,20,24
510120, Araguainha,51,CL,2015-2019,2,7,9
510125, Araputanga,51,CL,2015-2019,18,19,37
510130, Arenápolis,51,CL,2015-2019,2,20,22
510140, Aripuanã,51,CL,2015-2019,117,96,213
510170, Barra do Bugres,51,CL,2015-2019,50,43,93
510180, Barra do Garças,51,CL,2015-2019,129,260,389
510185, Bom Jesus do Araguaia,51,CL,2015-2019,53,25,78
510190, Brasnorte,51,CL,2015-2019,196,31,227
510250, Cáceres,51,CL,2015-2019,56,115,171
510260, Campinápolis,51,CL,2015-2019,311,45,356
510263, Campo Novo do Parecis,51,CL,2015-2019,24,45,69
510267, Campo Verde,51,CL,2015-2019,47,45,92
510268, Campos de Júlio,51,CL,2015-2019,13,24,37
510269, Canabrava do Norte,51,CL,2015-2019,39,34,73
510270, Canarana,51,CL,2015-2019,136,47,183
510279, Carlinda,51,CL,2015-2019,22,21,43
510285, Castanheira,51,CL,2015-2019,44,12,56
510300, Chapada dos Guimarães,51,CL,2015-2019,113,52,165
510305, Cláudia,51,CL,2015-2019,80,65,145
510310, Cocalinho,51,CL,2015-2019,4,1,5
