geocode,municipio,uf,disease,period,zone,cases
171090, Itapiratins,17,Dengue,2015-2019,urban,NA
171110, Itaporã do Tocantins,17,Dengue,2015-2019,urban,NA
171150, Jaú do Tocantins,17,Dengue,2015-2019,urban,NA
171180, Juarina,17,Dengue,2015-2019,urban,NA
171190, Lagoa da Confusão,17,Dengue,2015-2019,urban,NA
171195, Lagoa do Tocantins,17,Dengue,2015-2019,urban,NA
171200, Lajeado,17,Dengue,2015-2019,urban,NA
171215, Lavandeira,17,Dengue,2015-2019,urban,NA
171240, Lizarda,17,Dengue,2015-2019,urban,NA
171245, Luzinópolis,17,Dengue,2015-2019,urban,NA
171250, Marianópolis do Tocantins,17,Dengue,2015-2019,urban,NA
171270, Mateiros,17,Dengue,2015-2019,urban,NA
171280, Maurilândia do Tocantins,17,Dengue,2015-2019,urban,NA
171320, Miracema do Tocantins,17,Dengue,2015-2019,urban,NA
171330, Miranorte,17,Dengue,2015-2019,urban,NA
171360, Monte do Carmo,17,Dengue,2015-2019,urban,NA
171370, Monte Santo do Tocantins,17,Dengue,2015-2019,urban,NA
171395, Muricilândia,17,Dengue,2015-2019,urban,NA
171420, Natividade,17,Dengue,2015-2019,urban,NA
171430, Nazaré,17,Dengue,2015-2019,urban,NA
171488, Nova Olinda,17,Dengue,2015-2019,urban,NA
171500, Nova Rosalândia,17,Dengue,2015-2019,urban,NA
171510, Novo Acordo,17,Dengue,2015-2019,urban,NA
171515, Novo Alegre,17,Dengue,2015-2019,urban,NA
171525, Novo Jardim,17,Dengue,2015-2019,urban,NA
171550, Oliveira de Fátima,17,Dengue,2015-2019,urban,NA
172100, Palmas,17,Dengue,2015-2019,urban,NA
171570, Palmeirante,17,Dengue,2015-2019,urban,NA
171380, Palmeiras do Tocantins,17,Dengue,2015-2019,urban,NA
171575, Palmeirópolis,17,Dengue,2015-2019,urban,NA
171610, Paraíso do Tocantins,17,Dengue,2015-2019,urban,NA
171620, Paranã,17,Dengue,2015-2019,urban,NA
171630, Pau D'Arco,17,Dengue,2015-2019,urban,NA
171650, Pedro Afonso,17,Dengue,2015-2019,urban,NA
171660, Peixe,17,Dengue,2015-2019,urban,NA
171665, Pequizeiro,17,Dengue,2015-2019,urban,NA
171700, Pindorama do Tocantins,17,Dengue,2015-2019,urban,NA
171720, Piraquê,17,Dengue,2015-2019,urban,NA
171750, Pium,17,Dengue,2015-2019,urban,NA
171780, Ponte Alta do Bom Jesus,17,Dengue,2015-2019,urban,NA
171790, Ponte Alta do Tocantins,17,Dengue,2015-2019,urban,NA
171800, Porto Alegre do Tocantins,17,Dengue,2015-2019,urban,NA
171820, Porto Nacional,17,Dengue,2015-2019,urban,NA
171830, Praia Norte,17,Dengue,2015-2019,urban,NA
171840, Presidente Kennedy,17,Dengue,2015-2019,urban,NA
171845, Pugmil,17,Dengue,2015-2019,urban,NA
171850, Recursolândia,17,Dengue,2015-2019,urban,NA
171855, Riachinho,17,Dengue,2015-2019,urban,NA
171865, Rio da Conceição,17,Dengue,2015-2019,urban,NA
171870, Rio dos Bois,17,Dengue,2015-2019,urban,NA
171875, Rio Sono,17,Dengue,2015-2019,urban,NA
171880, Sampaio,17,Dengue,2015-2019,urban,NA
171884, Sandolândia,17,Dengue,2015-2019,urban,NA
171886, Santa Fé do Araguaia,17,Dengue,2015-2019,urban,NA
171888, Santa Maria do Tocantins,17,Dengue,2015-2019,urban,NA
171889, Santa Rita do Tocantins,17,Dengue,2015-2019,urban,NA
171890, Santa Rosa do Tocantins,17,Dengue,2015-2019,urban,NA
171900, Santa Tereza do Tocantins,17,Dengue,2015-2019,urban,NA
172000, Santa Terezinha do Tocantins,17,Dengue,2015-2019,urban,NA
172010, São Bento do Tocantins,17,Dengue,2015-2019,urban,NA
172015, São Félix do Tocantins,17,Dengue,2015-2019,urban,NA
172020, São Miguel do Tocantins,17,Dengue,2015-2019,urban,NA
172025, São Salvador do Tocantins,17,Dengue,2015-2019,urban,NA
172030, São Sebastião do Tocantins,17,Dengue,2015-2019,urban,NA
172049, São Valério,17,Dengue,2015-2019,urban,NA
172065, Silvanópolis,17,Dengue,2015-2019,urban,NA
172080, Sítio Novo do Tocantins,17,Dengue,2015-2019,urban,NA
172085, Sucupira,17,Dengue,2015-2019,urban,NA
172090, Taguatinga,17,Dengue,2015-2019,urban,NA
172093, Taipas do Tocantins,17,Dengue,2015-2019,urban,NA
172097, Talismã,17,Dengue,2015-2019,urban,NA
172110, Tocantínia,17,Dengue,2015-2019,urban,NA
172120, Tocantinópolis,17,Dengue,2015-2019,urban,NA
172125, Tupirama,17,Dengue,2015-2019,urban,NA
172130, Tupiratins,17,Dengue,2015-2019,urban,NA
172208, Wanderlândia,17,Dengue,2015-2019,urban,NA
172210, Xambioá,17,Dengue,2015-2019,urban,NA
210005, Açailândia,21,Dengue,2015-2019,urban,NA
210010, Afonso Cunha,21,Dengue,2015-2019,urban,NA
210020, Alcântara,21,Dengue,2015-2019,urban,NA
210043, Alto Alegre do Maranhão,21,Dengue,2015-2019,urban,NA
210047, Alto Alegre do Pindaré,21,Dengue,2015-2019,urban,NA
210050, Alto Parnaíba,21,Dengue,2015-2019,urban,NA
210055, Amapá do Maranhão,21,Dengue,2015-2019,urban,NA
210060, Amarante do Maranhão,21,Dengue,2015-2019,urban,NA
210070, Anajatuba,21,Dengue,2015-2019,urban,NA
210083, Apicum-Açu,21,Dengue,2015-2019,urban,NA
210087, Araguanã,21,Dengue,2015-2019,urban,NA
210095, Arame,21,Dengue,2015-2019,urban,NA
210100, Arari,21,Dengue,2015-2019,urban,NA
210110, Axixá,21,Dengue,2015-2019,urban,NA
210120, Bacabal,21,Dengue,2015-2019,urban,NA
210125, Bacabeira,21,Dengue,2015-2019,urban,NA
210130, Bacuri,21,Dengue,2015-2019,urban,NA
210135, Bacurituba,21,Dengue,2015-2019,urban,NA
210140, Balsas,21,Dengue,2015-2019,urban,NA
210150, Barão de Grajaú,21,Dengue,2015-2019,urban,NA
210160, Barra do Corda,21,Dengue,2015-2019,urban,NA
210170, Barreirinhas,21,Dengue,2015-2019,urban,NA
210177, Bela Vista do Maranhão,21,Dengue,2015-2019,urban,NA
210180, Benedito Leite,21,Dengue,2015-2019,urban,NA
210190, Bequimão,21,Dengue,2015-2019,urban,NA
210193, Bernardo do Mearim,21,Dengue,2015-2019,urban,NA
210197, Boa Vista do Gurupi,21,Dengue,2015-2019,urban,NA
210200, Bom Jardim,21,Dengue,2015-2019,urban,NA
210203, Bom Jesus das Selvas,21,Dengue,2015-2019,urban,NA
210207, Bom Lugar,21,Dengue,2015-2019,urban,NA
210215, Brejo de Areia,21,Dengue,2015-2019,urban,NA
210230, Buriti Bravo,21,Dengue,2015-2019,urban,NA
210232, Buriticupu,21,Dengue,2015-2019,urban,NA
210235, Buritirana,21,Dengue,2015-2019,urban,NA
210237, Cachoeira Grande,21,Dengue,2015-2019,urban,NA
210250, Cajari,21,Dengue,2015-2019,urban,NA
210255, Campestre do Maranhão,21,Dengue,2015-2019,urban,NA
210260, Cândido Mendes,21,Dengue,2015-2019,urban,NA
210270, Cantanhede,21,Dengue,2015-2019,urban,NA
210275, Capinzal do Norte,21,Dengue,2015-2019,urban,NA
210280, Carolina,21,Dengue,2015-2019,urban,NA
210290, Carutapera,21,Dengue,2015-2019,urban,NA
210300, Caxias,21,Dengue,2015-2019,urban,NA
210310, Cedral,21,Dengue,2015-2019,urban,NA
210315, Centro do Guilherme,21,Dengue,2015-2019,urban,NA
210317, Centro Novo do Maranhão,21,Dengue,2015-2019,urban,NA
210320, Chapadinha,21,Dengue,2015-2019,urban,NA
210325, Cidelândia,21,Dengue,2015-2019,urban,NA
210330, Codó,21,Dengue,2015-2019,urban,NA
210340, Coelho Neto,21,Dengue,2015-2019,urban,NA
210350, Colinas,21,Dengue,2015-2019,urban,NA
210355, Conceição do Lago-Açu,21,Dengue,2015-2019,urban,NA
210360, Coroatá,21,Dengue,2015-2019,urban,NA
210370, Cururupu,21,Dengue,2015-2019,urban,NA
210375, Davinópolis,21,Dengue,2015-2019,urban,NA
210380, Dom Pedro,21,Dengue,2015-2019,urban,NA
210400, Esperantinópolis,21,Dengue,2015-2019,urban,NA
210405, Estreito,21,Dengue,2015-2019,urban,NA
210407, Feira Nova do Maranhão,21,Dengue,2015-2019,urban,NA
210408, Fernando Falcão,21,Dengue,2015-2019,urban,NA
210409, Formosa da Serra Negra,21,Dengue,2015-2019,urban,NA
210410, Fortaleza dos Nogueiras,21,Dengue,2015-2019,urban,NA
210420, Fortuna,21,Dengue,2015-2019,urban,NA
210430, Godofredo Viana,21,Dengue,2015-2019,urban,NA
210440, Gonçalves Dias,21,Dengue,2015-2019,urban,NA
210450, Governador Archer,21,Dengue,2015-2019,urban,NA
210455, Governador Edison Lobão,21,Dengue,2015-2019,urban,NA
210460, Governador Eugênio Barros,21,Dengue,2015-2019,urban,NA
210462, Governador Luiz Rocha,21,Dengue,2015-2019,urban,NA
210465, Governador Newton Bello,21,Dengue,2015-2019,urban,NA
210467, Governador Nunes Freire,21,Dengue,2015-2019,urban,NA
210470, Graça Aranha,21,Dengue,2015-2019,urban,NA
210480, Grajaú,21,Dengue,2015-2019,urban,NA
210490, Guimarães,21,Dengue,2015-2019,urban,NA
210500, Humberto de Campos,21,Dengue,2015-2019,urban,NA
210510, Icatu,21,Dengue,2015-2019,urban,NA
210515, Igarapé do Meio,21,Dengue,2015-2019,urban,NA
210520, Igarapé Grande,21,Dengue,2015-2019,urban,NA
210530, Imperatriz,21,Dengue,2015-2019,urban,NA
210535, Itaipava do Grajaú,21,Dengue,2015-2019,urban,NA
210540, Itapecuru Mirim,21,Dengue,2015-2019,urban,NA
210542, Itinga do Maranhão,21,Dengue,2015-2019,urban,NA
210545, Jatobá,21,Dengue,2015-2019,urban,NA
210547, Jenipapo dos Vieiras,21,Dengue,2015-2019,urban,NA
210550, João Lisboa,21,Dengue,2015-2019,urban,NA
210560, Joselândia,21,Dengue,2015-2019,urban,NA
210565, Junco do Maranhão,21,Dengue,2015-2019,urban,NA
210570, Lago da Pedra,21,Dengue,2015-2019,urban,NA
210580, Lago do Junco,21,Dengue,2015-2019,urban,NA
210594, Lago dos Rodrigues,21,Dengue,2015-2019,urban,NA
210590, Lago Verde,21,Dengue,2015-2019,urban,NA
210596, Lagoa Grande do Maranhão,21,Dengue,2015-2019,urban,NA
210598, Lajeado Novo,21,Dengue,2015-2019,urban,NA
210600, Lima Campos,21,Dengue,2015-2019,urban,NA
210610, Loreto,21,Dengue,2015-2019,urban,NA
210620, Luís Domingues,21,Dengue,2015-2019,urban,NA
210632, Maracaçumé,21,Dengue,2015-2019,urban,NA
210637, Maranhãozinho,21,Dengue,2015-2019,urban,NA
210640, Mata Roma,21,Dengue,2015-2019,urban,NA
210650, Matinha,21,Dengue,2015-2019,urban,NA
210660, Matões,21,Dengue,2015-2019,urban,NA
210663, Matões do Norte,21,Dengue,2015-2019,urban,NA
210667, Milagres do Maranhão,21,Dengue,2015-2019,urban,NA
210670, Mirador,21,Dengue,2015-2019,urban,NA
210675, Miranda do Norte,21,Dengue,2015-2019,urban,NA
210680, Mirinzal,21,Dengue,2015-2019,urban,NA
210690, Monção,21,Dengue,2015-2019,urban,NA
210700, Montes Altos,21,Dengue,2015-2019,urban,NA
210710, Morros,21,Dengue,2015-2019,urban,NA
210720, Nina Rodrigues,21,Dengue,2015-2019,urban,NA
210725, Nova Colinas,21,Dengue,2015-2019,urban,NA
210730, Nova Iorque,21,Dengue,2015-2019,urban,NA
210735, Nova Olinda do Maranhão,21,Dengue,2015-2019,urban,NA
210740, Olho d'Água das Cunhãs,21,Dengue,2015-2019,urban,NA
210745, Olinda Nova do Maranhão,21,Dengue,2015-2019,urban,NA
210750, Paço do Lumiar,21,Dengue,2015-2019,urban,NA
210760, Palmeirândia,21,Dengue,2015-2019,urban,NA
210770, Paraibano,21,Dengue,2015-2019,urban,NA
210790, Passagem Franca,21,Dengue,2015-2019,urban,NA
210800, Pastos Bons,21,Dengue,2015-2019,urban,NA
210805, Paulino Neves,21,Dengue,2015-2019,urban,NA
210810, Paulo Ramos,21,Dengue,2015-2019,urban,NA
210820, Pedreiras,21,Dengue,2015-2019,urban,NA
210825, Pedro do Rosário,21,Dengue,2015-2019,urban,NA
210830, Penalva,21,Dengue,2015-2019,urban,NA
210840, Peri Mirim,21,Dengue,2015-2019,urban,NA
210845, Peritoró,21,Dengue,2015-2019,urban,NA
210850, Pindaré-Mirim,21,Dengue,2015-2019,urban,NA
210860, Pinheiro,21,Dengue,2015-2019,urban,NA
210870, Pio XII,21,Dengue,2015-2019,urban,NA
210880, Pirapemas,21,Dengue,2015-2019,urban,NA
210890, Poção de Pedras,21,Dengue,2015-2019,urban,NA
210900, Porto Franco,21,Dengue,2015-2019,urban,NA
210905, Porto Rico do Maranhão,21,Dengue,2015-2019,urban,NA
210910, Presidente Dutra,21,Dengue,2015-2019,urban,NA
210920, Presidente Juscelino,21,Dengue,2015-2019,urban,NA
210923, Presidente Médici,21,Dengue,2015-2019,urban,NA
210927, Presidente Sarney,21,Dengue,2015-2019,urban,NA
210930, Presidente Vargas,21,Dengue,2015-2019,urban,NA
210940, Primeira Cruz,21,Dengue,2015-2019,urban,NA
210945, Raposa,21,Dengue,2015-2019,urban,NA
210950, Riachão,21,Dengue,2015-2019,urban,NA
210955, Ribamar Fiquene,21,Dengue,2015-2019,urban,NA
210960, Rosário,21,Dengue,2015-2019,urban,NA
210970, Sambaíba,21,Dengue,2015-2019,urban,NA
210975, Santa Filomena do Maranhão,21,Dengue,2015-2019,urban,NA
210980, Santa Helena,21,Dengue,2015-2019,urban,NA
210990, Santa Inês,21,Dengue,2015-2019,urban,NA
211000, Santa Luzia,21,Dengue,2015-2019,urban,NA
211003, Santa Luzia do Paruá,21,Dengue,2015-2019,urban,NA
211010, Santa Quitéria do Maranhão,21,Dengue,2015-2019,urban,NA
211020, Santa Rita,21,Dengue,2015-2019,urban,NA
211023, Santana do Maranhão,21,Dengue,2015-2019,urban,NA
211027, Santo Amaro do Maranhão,21,Dengue,2015-2019,urban,NA
211030, Santo Antônio dos Lopes,21,Dengue,2015-2019,urban,NA
211040, São Benedito do Rio Preto,21,Dengue,2015-2019,urban,NA
211050, São Bento,21,Dengue,2015-2019,urban,NA
211065, São Domingos do Azeitão,21,Dengue,2015-2019,urban,NA
211070, São Domingos do Maranhão,21,Dengue,2015-2019,urban,NA
211080, São Félix de Balsas,21,Dengue,2015-2019,urban,NA
211085, São Francisco do Brejão,21,Dengue,2015-2019,urban,NA
211100, São João Batista,21,Dengue,2015-2019,urban,NA
211102, São João do Carú,21,Dengue,2015-2019,urban,NA
211105, São João do Paraíso,21,Dengue,2015-2019,urban,NA
211107, São João do Soter,21,Dengue,2015-2019,urban,NA
211110, São João dos Patos,21,Dengue,2015-2019,urban,NA
211120, São José de Ribamar,21,Dengue,2015-2019,urban,NA
211125, São José dos Basílios,21,Dengue,2015-2019,urban,NA
211130, São Luís,21,Dengue,2015-2019,urban,NA
211140, São Luís Gonzaga do Maranhão,21,Dengue,2015-2019,urban,NA
211150, São Mateus do Maranhão,21,Dengue,2015-2019,urban,NA
211153, São Pedro da Água Branca,21,Dengue,2015-2019,urban,NA
211157, São Pedro dos Crentes,21,Dengue,2015-2019,urban,NA
211160, São Raimundo das Mangabeiras,21,Dengue,2015-2019,urban,NA
211163, São Raimundo do Doca Bezerra,21,Dengue,2015-2019,urban,NA
211167, São Roberto,21,Dengue,2015-2019,urban,NA
211170, São Vicente Ferrer,21,Dengue,2015-2019,urban,NA
211172, Satubinha,21,Dengue,2015-2019,urban,NA
211174, Senador Alexandre Costa,21,Dengue,2015-2019,urban,NA
211176, Senador La Rocque,21,Dengue,2015-2019,urban,NA
211178, Serrano do Maranhão,21,Dengue,2015-2019,urban,NA
211180, Sítio Novo,21,Dengue,2015-2019,urban,NA
211190, Sucupira do Norte,21,Dengue,2015-2019,urban,NA
211200, Tasso Fragoso,21,Dengue,2015-2019,urban,NA
211210, Timbiras,21,Dengue,2015-2019,urban,NA
211223, Trizidela do Vale,21,Dengue,2015-2019,urban,NA
211227, Tufilândia,21,Dengue,2015-2019,urban,NA
211230, Tuntum,21,Dengue,2015-2019,urban,NA
211240, Turiaçu,21,Dengue,2015-2019,urban,NA
211245, Turilândia,21,Dengue,2015-2019,urban,NA
211250, Tutóia,21,Dengue,2015-2019,urban,NA
211260, Urbano Santos,21,Dengue,2015-2019,urban,NA
211270, Vargem Grande,21,Dengue,2015-2019,urban,NA
211280, Viana,21,Dengue,2015-2019,urban,NA
211285, Vila Nova dos Martírios,21,Dengue,2015-2019,urban,NA
211290, Vitória do Mearim,21,Dengue,2015-2019,urban,NA
211300, Vitorino Freire,21,Dengue,2015-2019,urban,NA
211400, Zé Doca,21,Dengue,2015-2019,urban,NA
220460, Hugo Napoleão,22,Dengue,2015-2019,urban,NA
220650, Monsenhor Hipólito,22,Dengue,2015-2019,urban,NA
220900, Rio Grande do Piauí,22,Dengue,2015-2019,urban,NA
220910, Santa Cruz do Piauí,22,Dengue,2015-2019,urban,NA
220920, Santa Filomena,22,Dengue,2015-2019,urban,NA
220930, Santa Luz,22,Dengue,2015-2019,urban,NA
221100, Teresina,22,Dengue,2015-2019,urban,NA
221120, Uruçuí,22,Dengue,2015-2019,urban,NA
230320, Caririaçu,23,Dengue,2015-2019,urban,NA
230440, Fortaleza,23,Dengue,2015-2019,urban,NA
230550, Iguatu,23,Dengue,2015-2019,urban,NA
231400, Várzea Alegre,23,Dengue,2015-2019,urban,NA
240310, Currais Novos,24,Dengue,2015-2019,urban,NA
240420, Goianinha,24,Dengue,2015-2019,urban,NA
240800, Mossoró,24,Dengue,2015-2019,urban,NA
240810, Natal,24,Dengue,2015-2019,urban,NA
240860, Paraná,24,Dengue,2015-2019,urban,NA
241340, Serra Negra do Norte,24,Dengue,2015-2019,urban,NA
241105, Tibau,24,Dengue,2015-2019,urban,NA
250370, Cajazeiras,25,Dengue,2015-2019,urban,NA
250750, João Pessoa,25,Dengue,2015-2019,urban,NA
251080, Patos,25,Dengue,2015-2019,urban,NA
251090, Paulista,25,Dengue,2015-2019,urban,NA
251210, Pombal,25,Dengue,2015-2019,urban,NA
260050, Águas Belas,26,Dengue,2015-2019,urban,NA
260260, Brejo da Madre de Deus,26,Dengue,2015-2019,urban,NA
260410, Caruaru,26,Dengue,2015-2019,urban,NA
260415, Casinhas,26,Dengue,2015-2019,urban,NA
261160, Recife,26,Dengue,2015-2019,urban,NA
261310, São Caitano,26,Dengue,2015-2019,urban,NA
270030, Arapiraca,27,Dengue,2015-2019,urban,NA
270380, Joaquim Gomes,27,Dengue,2015-2019,urban,NA
270430, Maceió,27,Dengue,2015-2019,urban,NA
270450, Maragogi,27,Dengue,2015-2019,urban,NA
280030, Aracaju,28,Dengue,2015-2019,urban,NA
290320, Barreiras,29,Dengue,2015-2019,urban,NA
290720, Casa Nova,29,Dengue,2015-2019,urban,NA
291080, Feira de Santana,29,Dengue,2015-2019,urban,NA
291110, Formosa do Rio Preto,29,Dengue,2015-2019,urban,NA
291360, Ilhéus,29,Dengue,2015-2019,urban,NA
291535, Itaguaçu da Bahia,29,Dengue,2015-2019,urban,NA
291800, Jequié,29,Dengue,2015-2019,urban,NA
291840, Juazeiro,29,Dengue,2015-2019,urban,NA
291955, Luís Eduardo Magalhães,29,Dengue,2015-2019,urban,NA
292470, Piripá,29,Dengue,2015-2019,urban,NA
292740, Salvador,29,Dengue,2015-2019,urban,NA
292750, Santa Bárbara,29,Dengue,2015-2019,urban,NA
292900, São Félix,29,Dengue,2015-2019,urban,NA
310350, Araguari,31,Dengue,2015-2019,urban,NA
310440, Argirita,31,Dengue,2015-2019,urban,NA
310620, Belo Horizonte,31,Dengue,2015-2019,urban,NA
311400, Carmo da Mata,31,Dengue,2015-2019,urban,NA
311410, Carmo de Minas,31,Dengue,2015-2019,urban,NA
311860, Contagem,31,Dengue,2015-2019,urban,NA
312090, Curvelo,31,Dengue,2015-2019,urban,NA
312230, Divinópolis,31,Dengue,2015-2019,urban,NA
312290, Dona Eusébia,31,Dengue,2015-2019,urban,NA
312610, Formiga,31,Dengue,2015-2019,urban,NA
312770, Governador Valadares,31,Dengue,2015-2019,urban,NA
312980, Ibirité,31,Dengue,2015-2019,urban,NA
313130, Ipatinga,31,Dengue,2015-2019,urban,NA
313380, Itaúna,31,Dengue,2015-2019,urban,NA
313510, Janaúba,31,Dengue,2015-2019,urban,NA
313630, João Pinheiro,31,Dengue,2015-2019,urban,NA
313760, Lagoa Santa,31,Dengue,2015-2019,urban,NA
313940, Manhuaçu,31,Dengue,2015-2019,urban,NA
313970, Maravilhas,31,Dengue,2015-2019,urban,NA
314240, Moema,31,Dengue,2015-2019,urban,NA
314330, Montes Claros,31,Dengue,2015-2019,urban,NA
314390, Muriaé,31,Dengue,2015-2019,urban,NA
313660, Nova União,31,Dengue,2015-2019,urban,NA
314710, Pará de Minas,31,Dengue,2015-2019,urban,NA
314720, Paraguaçu,31,Dengue,2015-2019,urban,NA
314800, Patos de Minas,31,Dengue,2015-2019,urban,NA
314980, Perdizes,31,Dengue,2015-2019,urban,NA
315150, Piumhi,31,Dengue,2015-2019,urban,NA
315460, Ribeirão das Neves,31,Dengue,2015-2019,urban,NA
316110, São Francisco,31,Dengue,2015-2019,urban,NA
316990, Ubá,31,Dengue,2015-2019,urban,NA
317020, Uberlândia,31,Dengue,2015-2019,urban,NA
317070, Varginha,31,Dengue,2015-2019,urban,NA
320140, Castelo,32,Dengue,2015-2019,urban,NA
320320, Linhares,32,Dengue,2015-2019,urban,NA
320380, Muqui,32,Dengue,2015-2019,urban,NA
330045, Belford Roxo,33,Dengue,2015-2019,urban,NA
330100, Campos dos Goytacazes,33,Dengue,2015-2019,urban,NA
330200, Itaguaí,33,Dengue,2015-2019,urban,NA
330320, Nilópolis,33,Dengue,2015-2019,urban,NA
330330, Niterói,33,Dengue,2015-2019,urban,NA
330340, Nova Friburgo,33,Dengue,2015-2019,urban,NA
330452, Rio das Ostras,33,Dengue,2015-2019,urban,NA
330455, Rio de Janeiro,33,Dengue,2015-2019,urban,NA
330490, São Gonçalo,33,Dengue,2015-2019,urban,NA
330500, São João da Barra,33,Dengue,2015-2019,urban,NA
330510, São João de Meriti,33,Dengue,2015-2019,urban,NA
350050, Águas de Lindóia,35,Dengue,2015-2019,urban,NA
350160, Americana,35,Dengue,2015-2019,urban,NA
350190, Amparo,35,Dengue,2015-2019,urban,NA
350280, Araçatuba,35,Dengue,2015-2019,urban,NA
350440, Avanhandava,35,Dengue,2015-2019,urban,NA
350460, Bady Bassitt,35,Dengue,2015-2019,urban,NA
350550, Barretos,35,Dengue,2015-2019,urban,NA
350920, Cajamar,35,Dengue,2015-2019,urban,NA
351000, Cândido Mota,35,Dengue,2015-2019,urban,NA
351030, Capela do Alto,35,Dengue,2015-2019,urban,NA
351500, Embu das Artes,35,Dengue,2015-2019,urban,NA
351550, Fernandópolis,35,Dengue,2015-2019,urban,NA
351620, Franca,35,Dengue,2015-2019,urban,NA
351650, Gabriel Monteiro,35,Dengue,2015-2019,urban,NA
351770, Guará,35,Dengue,2015-2019,urban,NA
351880, Guarulhos,35,Dengue,2015-2019,urban,NA
352044, Ilha Solteira,35,Dengue,2015-2019,urban,NA
352050, Indaiatuba,35,Dengue,2015-2019,urban,NA
352070, Indiaporã,35,Dengue,2015-2019,urban,NA
352240, Itapeva,35,Dengue,2015-2019,urban,NA
352260, Itapira,35,Dengue,2015-2019,urban,NA
352510, Jardinópolis,35,Dengue,2015-2019,urban,NA
352710, Lins,35,Dengue,2015-2019,urban,NA
352900, Marília,35,Dengue,2015-2019,urban,NA
352990, Miracatu,35,Dengue,2015-2019,urban,NA
353050, Mococa,35,Dengue,2015-2019,urban,NA
353350, Novo Horizonte,35,Dengue,2015-2019,urban,NA
353440, Osasco,35,Dengue,2015-2019,urban,NA
353470, Ourinhos,35,Dengue,2015-2019,urban,NA
353600, Parapuã,35,Dengue,2015-2019,urban,NA
353870, Piracicaba,35,Dengue,2015-2019,urban,NA
353930, Pirassununga,35,Dengue,2015-2019,urban,NA
354000, Pompéia,35,Dengue,2015-2019,urban,NA
354040, Populina,35,Dengue,2015-2019,urban,NA
354340, Ribeirão Preto,35,Dengue,2015-2019,urban,NA
354425, Rosana,35,Dengue,2015-2019,urban,NA
354890, São Carlos,35,Dengue,2015-2019,urban,NA
354980, São José do Rio Preto,35,Dengue,2015-2019,urban,NA
355030, São Paulo,35,Dengue,2015-2019,urban,NA
355190, Severínia,35,Dengue,2015-2019,urban,NA
355400, Tatuí,35,Dengue,2015-2019,urban,NA
355410, Taubaté,35,Dengue,2015-2019,urban,NA
410240, Bandeirantes,41,Dengue,2015-2019,urban,NA
410430, Campo Mourão,41,Dengue,2015-2019,urban,NA
410480, Cascavel,41,Dengue,2015-2019,urban,NA
410550, Cianorte,41,Dengue,2015-2019,urban,NA
410580, Colombo,41,Dengue,2015-2019,urban,NA
410690, Curitiba,41,Dengue,2015-2019,urban,NA
410710, Diamante do Norte,41,Dengue,2015-2019,urban,NA
410720, Dois Vizinhos,41,Dengue,2015-2019,urban,NA
410753, Entre Rios do Oeste,41,Dengue,2015-2019,urban,NA
410780, Floraí,41,Dengue,2015-2019,urban,NA
410820, Formosa do Oeste,41,Dengue,2015-2019,urban,NA
410830, Foz do Iguaçu,41,Dengue,2015-2019,urban,NA
411060, Iporã,41,Dengue,2015-2019,urban,NA
411070, Irati,41,Dengue,2015-2019,urban,NA
411420, Mandaguari,41,Dengue,2015-2019,urban,NA
411460, Marechal Cândido Rondon,41,Dengue,2015-2019,urban,NA
411520, Maringá,41,Dengue,2015-2019,urban,NA
411535, Maripá,41,Dengue,2015-2019,urban,NA
411580, Medianeira,41,Dengue,2015-2019,urban,NA
411729, Novo Itacolomi,41,Dengue,2015-2019,urban,NA
411760, Palmas,41,Dengue,2015-2019,urban,NA
411820, Paranaguá,41,Dengue,2015-2019,urban,NA
411845, Pato Bragado,41,Dengue,2015-2019,urban,NA
411870, Paulo Frontin,41,Dengue,2015-2019,urban,NA
411915, Pinhais,41,Dengue,2015-2019,urban,NA
411950, Piraquara,41,Dengue,2015-2019,urban,NA
412050, Primeiro de Maio,41,Dengue,2015-2019,urban,NA
412240, Rolândia,41,Dengue,2015-2019,urban,NA
412380, Santa Izabel do Oeste,41,Dengue,2015-2019,urban,NA
412402, Santa Tereza do Oeste,41,Dengue,2015-2019,urban,NA
412770, Toledo,41,Dengue,2015-2019,urban,NA
412810, Umuarama,41,Dengue,2015-2019,urban,NA
420240, Blumenau,42,Dengue,2015-2019,urban,NA
420300, Caçador,42,Dengue,2015-2019,urban,NA
420480, Curitibanos,42,Dengue,2015-2019,urban,NA
420900, Joaçaba,42,Dengue,2015-2019,urban,NA
420930, Lages,42,Dengue,2015-2019,urban,NA
420940, Laguna,42,Dengue,2015-2019,urban,NA
421130, Navegantes,42,Dengue,2015-2019,urban,NA
421580, São Bento do Sul,42,Dengue,2015-2019,urban,NA
421720, São Miguel do Oeste,42,Dengue,2015-2019,urban,NA
421930, Videira,42,Dengue,2015-2019,urban,NA
421950, Xanxerê,42,Dengue,2015-2019,urban,NA
430510, Caxias do Sul,43,Dengue,2015-2019,urban,NA
430700, Erechim,43,Dengue,2015-2019,urban,NA
430860, Garibaldi,43,Dengue,2015-2019,urban,NA
431080, Ivoti,43,Dengue,2015-2019,urban,NA
431220, Maximiliano de Almeida,43,Dengue,2015-2019,urban,NA
431390, Panambi,43,Dengue,2015-2019,urban,NA
431440, Pelotas,43,Dengue,2015-2019,urban,NA
431695, Santa Maria do Herval,43,Dengue,2015-2019,urban,NA
