geocode,municipio,uf,disease,period,zone,cases
510735, São José do Xingu,51,CL,2004-2008,urban,31
510710, São José dos Quatro Marcos,51,CL,2004-2008,urban,9
510740, São Pedro da Cipa,51,CL,2004-2008,urban,3
510787, Sapezal,51,CL,2004-2008,urban,50
510788, Serra Nova Dourada,51,CL,2004-2008,urban,37
510790, Sinop,51,CL,2004-2008,urban,816
510792, Sorriso,51,CL,2004-2008,urban,387
510794, Tabaporã,51,CL,2004-2008,urban,43
510795, Tangará da Serra,51,CL,2004-2008,urban,235
510800, Tapurah,51,CL,2004-2008,urban,162
510805, Terra Nova do Norte,51,CL,2004-2008,urban,59
510810, Tesouro,51,CL,2004-2008,urban,21
510820, Torixoréu,51,CL,2004-2008,urban,11
510830, União do Sul,51,CL,2004-2008,urban,48
510835, Vale de São Domingos,51,CL,2004-2008,urban,2
510840, Várzea Grande,51,CL,2004-2008,urban,113
510850, Vera,51,CL,2004-2008,urban,177
510550, Vila Bela da Santíssima Trindade,51,CL,2004-2008,urban,7
510860, Vila Rica,51,CL,2004-2008,urban,54
520170, Aragarças,52,CL,2004-2008,urban,3
520725, Doverlândia,52,CL,2004-2008,urban,0
520870, Goiânia,52,CL,2004-2008,urban,2
521220, Jussara,52,CL,2004-2008,urban,1
521405, Mundo Novo,52,CL,2004-2008,urban,0
150410, Magalhães Barata,15,CL,2004-2008,urban,0
150570, Ponta de Pedras,15,CL,2004-2008,urban,0
150635, Santa Bárbara do Pará,15,CL,2004-2008,urban,1
160025, Itaubal,16,CL,2004-2008,urban,0
170765, Figueirópolis,17,CL,2004-2008,urban,1
170980, Ipueiras,17,CL,2004-2008,urban,0
171180, Juarina,17,CL,2004-2008,urban,1
171195, Lagoa do Tocantins,17,CL,2004-2008,urban,0
171900, Santa Tereza do Tocantins,17,CL,2004-2008,urban,4
172093, Taipas do Tocantins,17,CL,2004-2008,urban,1
172097, Talismã,17,CL,2004-2008,urban,0
210100, Arari,21,CL,2004-2008,urban,1
211100, São João Batista,21,CL,2004-2008,urban,1
211170, São Vicente Ferrer,21,CL,2004-2008,urban,1
211220, Timon,21,CL,2004-2008,urban,1
230410, Crateús,23,CL,2004-2008,urban,1
251390, São Bento,25,CL,2004-2008,urban,NA
310620, Belo Horizonte,31,CL,2004-2008,urban,1
355430, Teodoro Sampaio,35,CL,2004-2008,urban,1
410050, Altônia,41,CL,2004-2008,urban,1
410150, Arapongas,41,CL,2004-2008,urban,1
420460, Criciúma,42,CL,2004-2008,urban,1
430510, Caxias do Sul,43,CL,2004-2008,urban,1
431560, Rio Grande,43,CL,2004-2008,urban,1
521375, Montividiu,52,CL,2004-2008,urban,1
110001, Alta Floresta D'Oeste,11,CL,2015-2019,urban,30
110037, Alto Alegre dos Parecis,11,CL,2015-2019,urban,31
110040, Alto Paraíso,11,CL,2015-2019,urban,19
110034, Alvorada D'Oeste,11,CL,2015-2019,urban,19
110002, Ariquemes,11,CL,2015-2019,urban,175
110045, Buritis,11,CL,2015-2019,urban,38
110003, Cabixi,11,CL,2015-2019,urban,8
110060, Cacaulândia,11,CL,2015-2019,urban,11
110004, Cacoal,11,CL,2015-2019,urban,125
110070, Campo Novo de Rondônia,11,CL,2015-2019,urban,22
110080, Candeias do Jamari,11,CL,2015-2019,urban,22
110090, Castanheiras,11,CL,2015-2019,urban,15
110005, Cerejeiras,11,CL,2015-2019,urban,33
110092, Chupinguaia,11,CL,2015-2019,urban,49
110006, Colorado do Oeste,11,CL,2015-2019,urban,30
110007, Corumbiara,11,CL,2015-2019,urban,12
110008, Costa Marques,11,CL,2015-2019,urban,54
110094, Cujubim,11,CL,2015-2019,urban,77
110009, Espigão D'Oeste,11,CL,2015-2019,urban,105
110100, Governador Jorge Teixeira,11,CL,2015-2019,urban,4
110010, Guajará-Mirim,11,CL,2015-2019,urban,52
110110, Itapuã do Oeste,11,CL,2015-2019,urban,7
110011, Jaru,11,CL,2015-2019,urban,41
110012, Ji-Paraná,11,CL,2015-2019,urban,140
110013, Machadinho D'Oeste,11,CL,2015-2019,urban,93
110120, Ministro Andreazza,11,CL,2015-2019,urban,9
110130, Mirante da Serra,11,CL,2015-2019,urban,11
110140, Monte Negro,11,CL,2015-2019,urban,11
110014, Nova Brasilândia D'Oeste,11,CL,2015-2019,urban,7
110033, Nova Mamoré,11,CL,2015-2019,urban,19
110143, Nova União,11,CL,2015-2019,urban,1
110050, Novo Horizonte do Oeste,11,CL,2015-2019,urban,3
110015, Ouro Preto do Oeste,11,CL,2015-2019,urban,21
110145, Parecis,11,CL,2015-2019,urban,15
110018, Pimenta Bueno,11,CL,2015-2019,urban,151
110146, Pimenteiras do Oeste,11,CL,2015-2019,urban,2
110020, Porto Velho,11,CL,2015-2019,urban,440
110025, Presidente Médici,11,CL,2015-2019,urban,18
110147, Primavera de Rondônia,11,CL,2015-2019,urban,2
110026, Rio Crespo,11,CL,2015-2019,urban,2
110028, Rolim de Moura,11,CL,2015-2019,urban,214
110029, Santa Luzia D'Oeste,11,CL,2015-2019,urban,19
110148, São Felipe D'Oeste,11,CL,2015-2019,urban,8
110149, São Francisco do Guaporé,11,CL,2015-2019,urban,54
110032, São Miguel do Guaporé,11,CL,2015-2019,urban,18
110150, Seringueiras,11,CL,2015-2019,urban,9
110155, Teixeirópolis,11,CL,2015-2019,urban,0
110160, Theobroma,11,CL,2015-2019,urban,6
110170, Urupá,11,CL,2015-2019,urban,4
110175, Vale do Anari,11,CL,2015-2019,urban,5
110180, Vale do Paraíso,11,CL,2015-2019,urban,8
110030, Vilhena,11,CL,2015-2019,urban,323
110000, Município ignorado - RO,11,CL,2015-2019,urban,0
120001, Acrelândia,12,CL,2015-2019,urban,27
120005, Assis Brasil,12,CL,2015-2019,urban,145
120010, Brasiléia,12,CL,2015-2019,urban,140
120013, Bujari,12,CL,2015-2019,urban,20
120017, Capixaba,12,CL,2015-2019,urban,56
120020, Cruzeiro do Sul,12,CL,2015-2019,urban,145
120025, Epitaciolândia,12,CL,2015-2019,urban,143
120030, Feijó,12,CL,2015-2019,urban,72
120032, Jordão,12,CL,2015-2019,urban,23
120033, Mâncio Lima,12,CL,2015-2019,urban,65
120034, Manoel Urbano,12,CL,2015-2019,urban,49
120035, Marechal Thaumaturgo,12,CL,2015-2019,urban,37
120038, Plácido de Castro,12,CL,2015-2019,urban,151
120080, Porto Acre,12,CL,2015-2019,urban,25
120039, Porto Walter,12,CL,2015-2019,urban,23
120040, Rio Branco,12,CL,2015-2019,urban,700
120042, Rodrigues Alves,12,CL,2015-2019,urban,17
120043, Santa Rosa do Purus,12,CL,2015-2019,urban,46
120050, Sena Madureira,12,CL,2015-2019,urban,133
120045, Senador Guiomard,12,CL,2015-2019,urban,41
120060, Tarauacá,12,CL,2015-2019,urban,30
120070, Xapuri,12,CL,2015-2019,urban,6
120000, Município ignorado - AC,12,CL,2015-2019,urban,1
130002, Alvarães,13,CL,2015-2019,urban,5
130006, Amaturá,13,CL,2015-2019,urban,3
130008, Anamã,13,CL,2015-2019,urban,1
130010, Anori,13,CL,2015-2019,urban,6
130014, Apuí,13,CL,2015-2019,urban,50
130020, Atalaia do Norte,13,CL,2015-2019,urban,33
130030, Autazes,13,CL,2015-2019,urban,32
130040, Barcelos,13,CL,2015-2019,urban,53
130050, Barreirinha,13,CL,2015-2019,urban,15
130060, Benjamin Constant,13,CL,2015-2019,urban,14
130063, Beruri,13,CL,2015-2019,urban,1
130068, Boa Vista do Ramos,13,CL,2015-2019,urban,6
130070, Boca do Acre,13,CL,2015-2019,urban,102
130080, Borba,13,CL,2015-2019,urban,5
130083, Caapiranga,13,CL,2015-2019,urban,10
130090, Canutama,13,CL,2015-2019,urban,11
130100, Carauari,13,CL,2015-2019,urban,45
130110, Careiro,13,CL,2015-2019,urban,7
130115, Careiro da Várzea,13,CL,2015-2019,urban,1
130120, Coari,13,CL,2015-2019,urban,22
130130, Codajás,13,CL,2015-2019,urban,3
130140, Eirunepé,13,CL,2015-2019,urban,67
130150, Envira,13,CL,2015-2019,urban,130
130160, Fonte Boa,13,CL,2015-2019,urban,1
130165, Guajará,13,CL,2015-2019,urban,23
130170, Humaitá,13,CL,2015-2019,urban,90
130180, Ipixuna,13,CL,2015-2019,urban,22
130185, Iranduba,13,CL,2015-2019,urban,6
130190, Itacoatiara,13,CL,2015-2019,urban,78
130195, Itamarati,13,CL,2015-2019,urban,3
130200, Itapiranga,13,CL,2015-2019,urban,12
130210, Japurá,13,CL,2015-2019,urban,7
130220, Juruá,13,CL,2015-2019,urban,4
130230, Jutaí,13,CL,2015-2019,urban,3
130240, Lábrea,13,CL,2015-2019,urban,131
130250, Manacapuru,13,CL,2015-2019,urban,46
130255, Manaquiri,13,CL,2015-2019,urban,1
130260, Manaus,13,CL,2015-2019,urban,1389
130270, Manicoré,13,CL,2015-2019,urban,40
130280, Maraã,13,CL,2015-2019,urban,4
130290, Maués,13,CL,2015-2019,urban,52
130300, Nhamundá,13,CL,2015-2019,urban,35
130310, Nova Olinda do Norte,13,CL,2015-2019,urban,23
130320, Novo Airão,13,CL,2015-2019,urban,27
130330, Novo Aripuanã,13,CL,2015-2019,urban,52
130340, Parintins,13,CL,2015-2019,urban,25
130350, Pauini,13,CL,2015-2019,urban,59
130353, Presidente Figueiredo,13,CL,2015-2019,urban,169
130356, Rio Preto da Eva,13,CL,2015-2019,urban,92
130360, Santa Isabel do Rio Negro,13,CL,2015-2019,urban,19
130370, Santo Antônio do Içá,13,CL,2015-2019,urban,6
130380, São Gabriel da Cachoeira,13,CL,2015-2019,urban,99
130390, São Paulo de Olivença,13,CL,2015-2019,urban,9
130395, São Sebastião do Uatumã,13,CL,2015-2019,urban,5
130400, Silves,13,CL,2015-2019,urban,7
130406, Tabatinga,13,CL,2015-2019,urban,20
130410, Tapauá,13,CL,2015-2019,urban,22
130420, Tefé,13,CL,2015-2019,urban,14
130423, Tonantins,13,CL,2015-2019,urban,15
130426, Uarini,13,CL,2015-2019,urban,11
130430, Urucará,13,CL,2015-2019,urban,10
130440, Urucurituba,13,CL,2015-2019,urban,3
140005, Alto Alegre,14,CL,2015-2019,urban,11
140002, Amajari,14,CL,2015-2019,urban,4
140010, Boa Vista,14,CL,2015-2019,urban,415
140015, Bonfim,14,CL,2015-2019,urban,5
140017, Cantá,14,CL,2015-2019,urban,15
140020, Caracaraí,14,CL,2015-2019,urban,22
140023, Caroebe,14,CL,2015-2019,urban,87
140028, Iracema,14,CL,2015-2019,urban,21
140030, Mucajaí,14,CL,2015-2019,urban,9
140045, Pacaraima,14,CL,2015-2019,urban,90
140047, Rorainópolis,14,CL,2015-2019,urban,75
140050, São João da Baliza,14,CL,2015-2019,urban,42
140060, São Luiz,14,CL,2015-2019,urban,14
140070, Uiramutã,14,CL,2015-2019,urban,10
140000, Município ignorado - RR,14,CL,2015-2019,urban,0
150010, Abaetetuba,15,CL,2015-2019,urban,6
150013, Abel Figueiredo,15,CL,2015-2019,urban,33
150020, Acará,15,CL,2015-2019,urban,7
150030, Afuá,15,CL,2015-2019,urban,1
150034, Água Azul do Norte,15,CL,2015-2019,urban,19
150040, Alenquer,15,CL,2015-2019,urban,125
150050, Almeirim,15,CL,2015-2019,urban,40
150060, Altamira,15,CL,2015-2019,urban,304
150070, Anajás,15,CL,2015-2019,urban,1
150080, Ananindeua,15,CL,2015-2019,urban,17
150085, Anapu,15,CL,2015-2019,urban,66
150090, Augusto Corrêa,15,CL,2015-2019,urban,4
150095, Aurora do Pará,15,CL,2015-2019,urban,6
150100, Aveiro,15,CL,2015-2019,urban,11
150110, Bagre,15,CL,2015-2019,urban,22
150120, Baião,15,CL,2015-2019,urban,5
150125, Bannach,15,CL,2015-2019,urban,9
150130, Barcarena,15,CL,2015-2019,urban,8
150140, Belém,15,CL,2015-2019,urban,31
150145, Belterra,15,CL,2015-2019,urban,30
150150, Benevides,15,CL,2015-2019,urban,9
150157, Bom Jesus do Tocantins,15,CL,2015-2019,urban,21
150160, Bonito,15,CL,2015-2019,urban,7
150170, Bragança,15,CL,2015-2019,urban,28
150172, Brasil Novo,15,CL,2015-2019,urban,84
150175, Brejo Grande do Araguaia,15,CL,2015-2019,urban,4
150178, Breu Branco,15,CL,2015-2019,urban,74
150180, Breves,15,CL,2015-2019,urban,14
150190, Bujaru,15,CL,2015-2019,urban,2
150200, Cachoeira do Arari,15,CL,2015-2019,urban,3
150195, Cachoeira do Piriá,15,CL,2015-2019,urban,23
150210, Cametá,15,CL,2015-2019,urban,12
150215, Canaã dos Carajás,15,CL,2015-2019,urban,53
150220, Capanema,15,CL,2015-2019,urban,19
150230, Capitão Poço,15,CL,2015-2019,urban,20
150240, Castanhal,15,CL,2015-2019,urban,28
150250, Chaves,15,CL,2015-2019,urban,0
150260, Colares,15,CL,2015-2019,urban,1
150270, Conceição do Araguaia,15,CL,2015-2019,urban,23
150275, Concórdia do Pará,15,CL,2015-2019,urban,7
150276, Cumaru do Norte,15,CL,2015-2019,urban,28
150277, Curionópolis,15,CL,2015-2019,urban,21
150280, Curralinho,15,CL,2015-2019,urban,16
150285, Curuá,15,CL,2015-2019,urban,10
150290, Curuçá,15,CL,2015-2019,urban,2
150293, Dom Eliseu,15,CL,2015-2019,urban,87
150295, Eldorado do Carajás,15,CL,2015-2019,urban,20
150300, Faro,15,CL,2015-2019,urban,13
150304, Floresta do Araguaia,15,CL,2015-2019,urban,7
150307, Garrafão do Norte,15,CL,2015-2019,urban,23
150309, Goianésia do Pará,15,CL,2015-2019,urban,178
150310, Gurupá,15,CL,2015-2019,urban,4
150320, Igarapé-Açu,15,CL,2015-2019,urban,7
150330, Igarapé-Miri,15,CL,2015-2019,urban,35
150340, Inhangapi,15,CL,2015-2019,urban,6
150345, Ipixuna do Pará,15,CL,2015-2019,urban,19
150350, Irituia,15,CL,2015-2019,urban,5
150360, Itaituba,15,CL,2015-2019,urban,280
150370, Itupiranga,15,CL,2015-2019,urban,59
150375, Jacareacanga,15,CL,2015-2019,urban,53
150380, Jacundá,15,CL,2015-2019,urban,98
150390, Juruti,15,CL,2015-2019,urban,60
150400, Limoeiro do Ajuru,15,CL,2015-2019,urban,0
150405, Mãe do Rio,15,CL,2015-2019,urban,25
150410, Magalhães Barata,15,CL,2015-2019,urban,2
150420, Marabá,15,CL,2015-2019,urban,241
150430, Maracanã,15,CL,2015-2019,urban,0
150440, Marapanim,15,CL,2015-2019,urban,0
150442, Marituba,15,CL,2015-2019,urban,8
150445, Medicilândia,15,CL,2015-2019,urban,85
150450, Melgaço,15,CL,2015-2019,urban,1
150460, Mocajuba,15,CL,2015-2019,urban,8
150470, Moju,15,CL,2015-2019,urban,15
150475, Mojuí dos Campos,15,CL,2015-2019,urban,46
150480, Monte Alegre,15,CL,2015-2019,urban,74
150490, Muaná,15,CL,2015-2019,urban,3
150495, Nova Esperança do Piriá,15,CL,2015-2019,urban,78
150497, Nova Ipixuna,15,CL,2015-2019,urban,16
150500, Nova Timboteua,15,CL,2015-2019,urban,5
150503, Novo Progresso,15,CL,2015-2019,urban,164
150506, Novo Repartimento,15,CL,2015-2019,urban,82
150510, Óbidos,15,CL,2015-2019,urban,45
150520, Oeiras do Pará,15,CL,2015-2019,urban,36
150530, Oriximiná,15,CL,2015-2019,urban,204
150540, Ourém,15,CL,2015-2019,urban,3
150543, Ourilândia do Norte,15,CL,2015-2019,urban,86
150548, Pacajá,15,CL,2015-2019,urban,80
150549, Palestina do Pará,15,CL,2015-2019,urban,4
150550, Paragominas,15,CL,2015-2019,urban,200
150553, Parauapebas,15,CL,2015-2019,urban,384
150555, Pau D'Arco,15,CL,2015-2019,urban,9
150560, Peixe-Boi,15,CL,2015-2019,urban,0
150563, Piçarra,15,CL,2015-2019,urban,4
150565, Placas,15,CL,2015-2019,urban,50
150580, Portel,15,CL,2015-2019,urban,172
150590, Porto de Moz,15,CL,2015-2019,urban,34
150600, Prainha,15,CL,2015-2019,urban,20
150610, Primavera,15,CL,2015-2019,urban,3
150611, Quatipuru,15,CL,2015-2019,urban,2
150613, Redenção,15,CL,2015-2019,urban,108
150616, Rio Maria,15,CL,2015-2019,urban,42
150618, Rondon do Pará,15,CL,2015-2019,urban,153
150619, Rurópolis,15,CL,2015-2019,urban,92
150620, Salinópolis,15,CL,2015-2019,urban,12
150630, Salvaterra,15,CL,2015-2019,urban,2
150635, Santa Bárbara do Pará,15,CL,2015-2019,urban,0
150650, Santa Izabel do Pará,15,CL,2015-2019,urban,9
150655, Santa Luzia do Pará,15,CL,2015-2019,urban,18
150658, Santa Maria das Barreiras,15,CL,2015-2019,urban,8
150660, Santa Maria do Pará,15,CL,2015-2019,urban,2
150670, Santana do Araguaia,15,CL,2015-2019,urban,26
150680, Santarém,15,CL,2015-2019,urban,262
150690, Santarém Novo,15,CL,2015-2019,urban,1
150700, Santo Antônio do Tauá,15,CL,2015-2019,urban,3
150710, São Caetano de Odivelas,15,CL,2015-2019,urban,3
150715, São Domingos do Araguaia,15,CL,2015-2019,urban,50
150720, São Domingos do Capim,15,CL,2015-2019,urban,1
150730, São Félix do Xingu,15,CL,2015-2019,urban,77
150740, São Francisco do Pará,15,CL,2015-2019,urban,7
150745, São Geraldo do Araguaia,15,CL,2015-2019,urban,32
150746, São João da Ponta,15,CL,2015-2019,urban,1
150747, São João de Pirabas,15,CL,2015-2019,urban,5
150750, São João do Araguaia,15,CL,2015-2019,urban,4
150760, São Miguel do Guamá,15,CL,2015-2019,urban,7
150770, São Sebastião da Boa Vista,15,CL,2015-2019,urban,1
150775, Sapucaia,15,CL,2015-2019,urban,4
150780, Senador José Porfírio,15,CL,2015-2019,urban,43
150790, Soure,15,CL,2015-2019,urban,1
150795, Tailândia,15,CL,2015-2019,urban,153
150796, Terra Alta,15,CL,2015-2019,urban,6
150797, Terra Santa,15,CL,2015-2019,urban,15
150800, Tomé-Açu,15,CL,2015-2019,urban,91
150803, Tracuateua,15,CL,2015-2019,urban,2
150805, Trairão,15,CL,2015-2019,urban,46
150808, Tucumã,15,CL,2015-2019,urban,105
150810, Tucuruí,15,CL,2015-2019,urban,139
150812, Ulianópolis,15,CL,2015-2019,urban,126
150815, Uruará,15,CL,2015-2019,urban,132
150820, Vigia,15,CL,2015-2019,urban,2
150830, Viseu,15,CL,2015-2019,urban,5
150835, Vitória do Xingu,15,CL,2015-2019,urban,66
150840, Xinguara,15,CL,2015-2019,urban,46
160010, Amapá,16,CL,2015-2019,urban,13
160020, Calçoene,16,CL,2015-2019,urban,84
160021, Cutias,16,CL,2015-2019,urban,0
160023, Ferreira Gomes,16,CL,2015-2019,urban,6
160025, Itaubal,16,CL,2015-2019,urban,0
160027, Laranjal do Jari,16,CL,2015-2019,urban,327
160030, Macapá,16,CL,2015-2019,urban,189
160040, Mazagão,16,CL,2015-2019,urban,9
160050, Oiapoque,16,CL,2015-2019,urban,347
160015, Pedra Branca do Amapari,16,CL,2015-2019,urban,169
160053, Porto Grande,16,CL,2015-2019,urban,80
160055, Pracuúba,16,CL,2015-2019,urban,1
160060, Santana,16,CL,2015-2019,urban,58
160005, Serra do Navio,16,CL,2015-2019,urban,102
160070, Tartarugalzinho,16,CL,2015-2019,urban,72
160080, Vitória do Jari,16,CL,2015-2019,urban,42
170025, Abreulândia,17,CL,2015-2019,urban,5
170030, Aguiarnópolis,17,CL,2015-2019,urban,1
170035, Aliança do Tocantins,17,CL,2015-2019,urban,1
170040, Almas,17,CL,2015-2019,urban,10
170070, Alvorada,17,CL,2015-2019,urban,5
170100, Ananás,17,CL,2015-2019,urban,26
170105, Angico,17,CL,2015-2019,urban,3
170110, Aparecida do Rio Negro,17,CL,2015-2019,urban,7
170130, Aragominas,17,CL,2015-2019,urban,0
170190, Araguacema,17,CL,2015-2019,urban,10
170200, Araguaçu,17,CL,2015-2019,urban,8
170210, Araguaína,17,CL,2015-2019,urban,76
170215, Araguanã,17,CL,2015-2019,urban,5
170220, Araguatins,17,CL,2015-2019,urban,14
170230, Arapoema,17,CL,2015-2019,urban,4
170240, Arraias,17,CL,2015-2019,urban,2
170255, Augustinópolis,17,CL,2015-2019,urban,9
170270, Aurora do Tocantins,17,CL,2015-2019,urban,16
170290, Axixá do Tocantins,17,CL,2015-2019,urban,7
170300, Babaçulândia,17,CL,2015-2019,urban,1
170305, Bandeirantes do Tocantins,17,CL,2015-2019,urban,1
170307, Barra do Ouro,17,CL,2015-2019,urban,2
170310, Barrolândia,17,CL,2015-2019,urban,2
170320, Bernardo Sayão,17,CL,2015-2019,urban,0
170330, Bom Jesus do Tocantins,17,CL,2015-2019,urban,7
170360, Brasilândia do Tocantins,17,CL,2015-2019,urban,5
170370, Brejinho de Nazaré,17,CL,2015-2019,urban,12
170380, Buriti do Tocantins,17,CL,2015-2019,urban,5
170382, Cachoeirinha,17,CL,2015-2019,urban,5
170384, Campos Lindos,17,CL,2015-2019,urban,1
170388, Carmolândia,17,CL,2015-2019,urban,0
170389, Carrasco Bonito,17,CL,2015-2019,urban,2
170390, Caseara,17,CL,2015-2019,urban,1
170410, Centenário,17,CL,2015-2019,urban,3
170510, Chapada da Natividade,17,CL,2015-2019,urban,2
170460, Chapada de Areia,17,CL,2015-2019,urban,1
170550, Colinas do Tocantins,17,CL,2015-2019,urban,18
171670, Colméia,17,CL,2015-2019,urban,7
170555, Combinado,17,CL,2015-2019,urban,11
170600, Couto Magalhães,17,CL,2015-2019,urban,3
170610, Cristalândia,17,CL,2015-2019,urban,11
170625, Crixás do Tocantins,17,CL,2015-2019,urban,0
170650, Darcinópolis,17,CL,2015-2019,urban,1
170700, Dianópolis,17,CL,2015-2019,urban,21
170710, Divinópolis do Tocantins,17,CL,2015-2019,urban,9
170720, Dois Irmãos do Tocantins,17,CL,2015-2019,urban,8
170730, Dueré,17,CL,2015-2019,urban,4
170740, Esperantina,17,CL,2015-2019,urban,8
170755, Fátima,17,CL,2015-2019,urban,2
170765, Figueirópolis,17,CL,2015-2019,urban,3
170770, Filadélfia,17,CL,2015-2019,urban,1
170820, Formoso do Araguaia,17,CL,2015-2019,urban,7
170825, Fortaleza do Tabocão,17,CL,2015-2019,urban,8
170830, Goianorte,17,CL,2015-2019,urban,3
170900, Goiatins,17,CL,2015-2019,urban,8
170930, Guaraí,17,CL,2015-2019,urban,26
170950, Gurupi,17,CL,2015-2019,urban,19
170980, Ipueiras,17,CL,2015-2019,urban,1
171050, Itacajá,17,CL,2015-2019,urban,11
171070, Itaguatins,17,CL,2015-2019,urban,1
171090, Itapiratins,17,CL,2015-2019,urban,3
171110, Itaporã do Tocantins,17,CL,2015-2019,urban,3
171150, Jaú do Tocantins,17,CL,2015-2019,urban,2
171180, Juarina,17,CL,2015-2019,urban,1
171190, Lagoa da Confusão,17,CL,2015-2019,urban,4
171195, Lagoa do Tocantins,17,CL,2015-2019,urban,2
171200, Lajeado,17,CL,2015-2019,urban,11
171215, Lavandeira,17,CL,2015-2019,urban,9
171240, Lizarda,17,CL,2015-2019,urban,3
171245, Luzinópolis,17,CL,2015-2019,urban,8
171250, Marianópolis do Tocantins,17,CL,2015-2019,urban,7
171270, Mateiros,17,CL,2015-2019,urban,2
171280, Maurilândia do Tocantins,17,CL,2015-2019,urban,2
171320, Miracema do Tocantins,17,CL,2015-2019,urban,19
171330, Miranorte,17,CL,2015-2019,urban,17
171360, Monte do Carmo,17,CL,2015-2019,urban,22
171370, Monte Santo do Tocantins,17,CL,2015-2019,urban,9
171395, Muricilândia,17,CL,2015-2019,urban,1
171420, Natividade,17,CL,2015-2019,urban,3
171430, Nazaré,17,CL,2015-2019,urban,2
171488, Nova Olinda,17,CL,2015-2019,urban,9
171500, Nova Rosalândia,17,CL,2015-2019,urban,0
171510, Novo Acordo,17,CL,2015-2019,urban,4
171515, Novo Alegre,17,CL,2015-2019,urban,6
171525, Novo Jardim,17,CL,2015-2019,urban,4
171550, Oliveira de Fátima,17,CL,2015-2019,urban,1
172100, Palmas,17,CL,2015-2019,urban,175
171570, Palmeirante,17,CL,2015-2019,urban,1
171380, Palmeiras do Tocantins,17,CL,2015-2019,urban,2
171575, Palmeirópolis,17,CL,2015-2019,urban,13
171610, Paraíso do Tocantins,17,CL,2015-2019,urban,34
171620, Paranã,17,CL,2015-2019,urban,1
171630, Pau D'Arco,17,CL,2015-2019,urban,5
171650, Pedro Afonso,17,CL,2015-2019,urban,11
171660, Peixe,17,CL,2015-2019,urban,2
171665, Pequizeiro,17,CL,2015-2019,urban,1
171700, Pindorama do Tocantins,17,CL,2015-2019,urban,6
171720, Piraquê,17,CL,2015-2019,urban,4
171750, Pium,17,CL,2015-2019,urban,10
171780, Ponte Alta do Bom Jesus,17,CL,2015-2019,urban,1
171790, Ponte Alta do Tocantins,17,CL,2015-2019,urban,36
171800, Porto Alegre do Tocantins,17,CL,2015-2019,urban,0
171820, Porto Nacional,17,CL,2015-2019,urban,59
171830, Praia Norte,17,CL,2015-2019,urban,0
171840, Presidente Kennedy,17,CL,2015-2019,urban,2
171845, Pugmil,17,CL,2015-2019,urban,2
171850, Recursolândia,17,CL,2015-2019,urban,5
171855, Riachinho,17,CL,2015-2019,urban,5
171865, Rio da Conceição,17,CL,2015-2019,urban,7
171870, Rio dos Bois,17,CL,2015-2019,urban,3
171875, Rio Sono,17,CL,2015-2019,urban,4
171884, Sandolândia,17,CL,2015-2019,urban,11
171886, Santa Fé do Araguaia,17,CL,2015-2019,urban,2
171888, Santa Maria do Tocantins,17,CL,2015-2019,urban,2
171889, Santa Rita do Tocantins,17,CL,2015-2019,urban,0
171890, Santa Rosa do Tocantins,17,CL,2015-2019,urban,3
171900, Santa Tereza do Tocantins,17,CL,2015-2019,urban,9
172000, Santa Terezinha do Tocantins,17,CL,2015-2019,urban,2
172010, São Bento do Tocantins,17,CL,2015-2019,urban,7
172020, São Miguel do Tocantins,17,CL,2015-2019,urban,7
172025, São Salvador do Tocantins,17,CL,2015-2019,urban,0
172030, São Sebastião do Tocantins,17,CL,2015-2019,urban,4
172049, São Valério,17,CL,2015-2019,urban,1
172065, Silvanópolis,17,CL,2015-2019,urban,11
172080, Sítio Novo do Tocantins,17,CL,2015-2019,urban,10
172090, Taguatinga,17,CL,2015-2019,urban,22
172110, Tocantínia,17,CL,2015-2019,urban,26
172120, Tocantinópolis,17,CL,2015-2019,urban,9
172125, Tupirama,17,CL,2015-2019,urban,2
172130, Tupiratins,17,CL,2015-2019,urban,3
172208, Wanderlândia,17,CL,2015-2019,urban,6
172210, Xambioá,17,CL,2015-2019,urban,17
210005, Açailândia,21,CL,2015-2019,urban,196
210020, Alcântara,21,CL,2015-2019,urban,54
210040, Altamira do Maranhão,21,CL,2015-2019,urban,1
210043, Alto Alegre do Maranhão,21,CL,2015-2019,urban,4
210047, Alto Alegre do Pindaré,21,CL,2015-2019,urban,45
210050, Alto Parnaíba,21,CL,2015-2019,urban,1
210055, Amapá do Maranhão,21,CL,2015-2019,urban,24
210060, Amarante do Maranhão,21,CL,2015-2019,urban,51
210070, Anajatuba,21,CL,2015-2019,urban,4
210083, Apicum-Açu,21,CL,2015-2019,urban,1
210087, Araguanã,21,CL,2015-2019,urban,16
210095, Arame,21,CL,2015-2019,urban,19
210100, Arari,21,CL,2015-2019,urban,0
210110, Axixá,21,CL,2015-2019,urban,4
210120, Bacabal,21,CL,2015-2019,urban,9
210125, Bacabeira,21,CL,2015-2019,urban,1
210130, Bacuri,21,CL,2015-2019,urban,3
210140, Balsas,21,CL,2015-2019,urban,15
210160, Barra do Corda,21,CL,2015-2019,urban,24
210170, Barreirinhas,21,CL,2015-2019,urban,1
210177, Bela Vista do Maranhão,21,CL,2015-2019,urban,3
210190, Bequimão,21,CL,2015-2019,urban,3
210193, Bernardo do Mearim,21,CL,2015-2019,urban,0
210197, Boa Vista do Gurupi,21,CL,2015-2019,urban,12
