geocode,municipio,uf,disease,period,zone,cases
210923,"NA",21,Falciparum,2004-2008,TOTAL,51
210923,"NA",21,Vivax,2004-2008,TOTAL,230
210927,"NA",21,Falciparum,2004-2008,TOTAL,33
210927,"NA",21,Vivax,2004-2008,TOTAL,1502
210927,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
210930,"NA",21,Falciparum,2004-2008,TOTAL,0
210930,"NA",21,Vivax,2004-2008,TOTAL,369
210940,"NA",21,Falciparum,2004-2008,TOTAL,0
210940,"NA",21,Vivax,2004-2008,TOTAL,63
210945,"NA",21,Falciparum,2004-2008,TOTAL,14
210945,"NA",21,Vivax,2004-2008,TOTAL,318
210950,"NA",21,Falciparum,2004-2008,TOTAL,2
210950,"NA",21,Vivax,2004-2008,TOTAL,11
210955,"NA",21,Falciparum,2004-2008,TOTAL,4
210955,"NA",21,Vivax,2004-2008,TOTAL,6
210955,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
210960,"NA",21,Falciparum,2004-2008,TOTAL,8
210960,"NA",21,Vivax,2004-2008,TOTAL,133
210970,"NA",21,Vivax,2004-2008,TOTAL,0
210975,"NA",21,Falciparum,2004-2008,TOTAL,0
210975,"NA",21,Vivax,2004-2008,TOTAL,0
210980,"NA",21,Falciparum,2004-2008,TOTAL,156
210980,"NA",21,Vivax,2004-2008,TOTAL,1466
210980,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,16
210990,"NA",21,Falciparum,2004-2008,TOTAL,217
210990,"NA",21,Vivax,2004-2008,TOTAL,331
210990,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211000,"NA",21,Falciparum,2004-2008,TOTAL,121
211000,"NA",21,Vivax,2004-2008,TOTAL,889
211000,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,4
211003,"NA",21,Falciparum,2004-2008,TOTAL,306
211003,"NA",21,Vivax,2004-2008,TOTAL,798
211003,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,21
211010,"NA",21,Falciparum,2004-2008,TOTAL,106
211010,"NA",21,Vivax,2004-2008,TOTAL,230
211010,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211020,"NA",21,Vivax,2004-2008,TOTAL,12
211020,"NA",21,Falciparum,2004-2008,TOTAL,0
211020,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211023,"NA",21,Falciparum,2004-2008,TOTAL,5
211023,"NA",21,Vivax,2004-2008,TOTAL,17
211027,"NA",21,Vivax,2004-2008,TOTAL,0
211030,"NA",21,Falciparum,2004-2008,TOTAL,14
211030,"NA",21,Vivax,2004-2008,TOTAL,39
211030,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,3
211040,"NA",21,Falciparum,2004-2008,TOTAL,2
211040,"NA",21,Vivax,2004-2008,TOTAL,9
211050,"NA",21,Falciparum,2004-2008,TOTAL,90
211050,"NA",21,Vivax,2004-2008,TOTAL,195
211050,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211060,"NA",21,Falciparum,2004-2008,TOTAL,14
211060,"NA",21,Vivax,2004-2008,TOTAL,49
211065,"NA",21,Vivax,2004-2008,TOTAL,4
211065,"NA",21,Falciparum,2004-2008,TOTAL,0
211070,"NA",21,Falciparum,2004-2008,TOTAL,18
211070,"NA",21,Vivax,2004-2008,TOTAL,30
211085,"NA",21,Falciparum,2004-2008,TOTAL,3
211085,"NA",21,Vivax,2004-2008,TOTAL,0
211090,"NA",21,Vivax,2004-2008,TOTAL,0
211100,"NA",21,Falciparum,2004-2008,TOTAL,3
211100,"NA",21,Vivax,2004-2008,TOTAL,0
211102,"NA",21,Falciparum,2004-2008,TOTAL,28
211102,"NA",21,Vivax,2004-2008,TOTAL,126
211105,"NA",21,Vivax,2004-2008,TOTAL,9
211107,"NA",21,Falciparum,2004-2008,TOTAL,25
211107,"NA",21,Vivax,2004-2008,TOTAL,38
211110,"NA",21,Falciparum,2004-2008,TOTAL,2
211110,"NA",21,Vivax,2004-2008,TOTAL,0
211110,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211120,"NA",21,Falciparum,2004-2008,TOTAL,0
211120,"NA",21,Vivax,2004-2008,TOTAL,432
211125,"NA",21,Falciparum,2004-2008,TOTAL,15
211125,"NA",21,Vivax,2004-2008,TOTAL,39
211130,"NA",21,Falciparum,2004-2008,TOTAL,111
211130,"NA",21,Vivax,2004-2008,TOTAL,840
211130,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,6
211140,"NA",21,Falciparum,2004-2008,TOTAL,95
211140,"NA",21,Vivax,2004-2008,TOTAL,94
211150,"NA",21,Falciparum,2004-2008,TOTAL,363
211150,"NA",21,Vivax,2004-2008,TOTAL,235
211150,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211153,"NA",21,Falciparum,2004-2008,TOTAL,42
211153,"NA",21,Vivax,2004-2008,TOTAL,101
211157,"NA",21,Vivax,2004-2008,TOTAL,0
211163,"NA",21,Falciparum,2004-2008,TOTAL,22
211163,"NA",21,Vivax,2004-2008,TOTAL,61
211163,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,13
211167,"NA",21,Falciparum,2004-2008,TOTAL,20
211167,"NA",21,Vivax,2004-2008,TOTAL,28
211167,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211170,"NA",21,Falciparum,2004-2008,TOTAL,12
211170,"NA",21,Vivax,2004-2008,TOTAL,13
211172,"NA",21,Falciparum,2004-2008,TOTAL,4
211172,"NA",21,Vivax,2004-2008,TOTAL,20
211174,"NA",21,Falciparum,2004-2008,TOTAL,44
211174,"NA",21,Vivax,2004-2008,TOTAL,21
211174,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,3
211176,"NA",21,Falciparum,2004-2008,TOTAL,52
211176,"NA",21,Vivax,2004-2008,TOTAL,256
211176,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,4
211178,"NA",21,Vivax,2004-2008,TOTAL,343
211178,"NA",21,Falciparum,2004-2008,TOTAL,0
211180,"NA",21,Falciparum,2004-2008,TOTAL,0
211180,"NA",21,Vivax,2004-2008,TOTAL,6
211180,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211190,"NA",21,Falciparum,2004-2008,TOTAL,12
211190,"NA",21,Vivax,2004-2008,TOTAL,17
211190,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211210,"NA",21,Falciparum,2004-2008,TOTAL,24
211210,"NA",21,Vivax,2004-2008,TOTAL,32
211220,"NA",21,Falciparum,2004-2008,TOTAL,24
211220,"NA",21,Vivax,2004-2008,TOTAL,31
211220,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211223,"NA",21,Falciparum,2004-2008,TOTAL,21
211223,"NA",21,Vivax,2004-2008,TOTAL,19
211223,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,3
211227,"NA",21,Falciparum,2004-2008,TOTAL,21
211227,"NA",21,Vivax,2004-2008,TOTAL,46
211230,"NA",21,Falciparum,2004-2008,TOTAL,26
211230,"NA",21,Vivax,2004-2008,TOTAL,70
211230,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211240,"NA",21,Falciparum,2004-2008,TOTAL,35
211240,"NA",21,Vivax,2004-2008,TOTAL,2272
211240,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,2
211245,"NA",21,Falciparum,2004-2008,TOTAL,65
211245,"NA",21,Vivax,2004-2008,TOTAL,529
211245,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,8
211250,"NA",21,Falciparum,2004-2008,TOTAL,12
211250,"NA",21,Vivax,2004-2008,TOTAL,63
211260,"NA",21,Falciparum,2004-2008,TOTAL,7
211260,"NA",21,Vivax,2004-2008,TOTAL,30
211270,"NA",21,Falciparum,2004-2008,TOTAL,13
211270,"NA",21,Vivax,2004-2008,TOTAL,217
211280,"NA",21,Falciparum,2004-2008,TOTAL,31
211280,"NA",21,Vivax,2004-2008,TOTAL,61
211285,"NA",21,Falciparum,2004-2008,TOTAL,8
211285,"NA",21,Vivax,2004-2008,TOTAL,31
211285,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211290,"NA",21,Falciparum,2004-2008,TOTAL,653
211290,"NA",21,Vivax,2004-2008,TOTAL,62
211290,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211300,"NA",21,Falciparum,2004-2008,TOTAL,62
211300,"NA",21,Vivax,2004-2008,TOTAL,153
211300,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,0
211400,"NA",21,Falciparum,2004-2008,TOTAL,199
211400,"NA",21,Vivax,2004-2008,TOTAL,1181
211400,"NA",21,Vivax+Falciparum,2004-2008,TOTAL,5
510010,"NA",51,Falciparum,2004-2008,TOTAL,0
510010,"NA",51,Vivax,2004-2008,TOTAL,0
510010,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510020,"NA",51,Falciparum,2004-2008,TOTAL,0
510020,"NA",51,Vivax,2004-2008,TOTAL,0
510025,"NA",51,Falciparum,2004-2008,TOTAL,309
510025,"NA",51,Vivax,2004-2008,TOTAL,507
510025,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,12
510030,"NA",51,Falciparum,2004-2008,TOTAL,2
510030,"NA",51,Vivax,2004-2008,TOTAL,0
510035,"NA",51,Vivax,2004-2008,TOTAL,0
510040,"NA",51,Vivax,2004-2008,TOTAL,2
510050,"NA",51,Falciparum,2004-2008,TOTAL,0
510050,"NA",51,Vivax,2004-2008,TOTAL,0
510060,"NA",51,Vivax,2004-2008,TOTAL,0
510080,"NA",51,Falciparum,2004-2008,TOTAL,39
510080,"NA",51,Vivax,2004-2008,TOTAL,255
510080,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510125,"NA",51,Falciparum,2004-2008,TOTAL,11
510125,"NA",51,Vivax,2004-2008,TOTAL,0
510125,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510130,"NA",51,Falciparum,2004-2008,TOTAL,0
510130,"NA",51,Vivax,2004-2008,TOTAL,0
510140,"NA",51,Falciparum,2004-2008,TOTAL,587
510140,"NA",51,Vivax,2004-2008,TOTAL,1943
510140,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,16
510170,"NA",51,Vivax,2004-2008,TOTAL,43
510170,"NA",51,Falciparum,2004-2008,TOTAL,0
510180,"NA",51,Falciparum,2004-2008,TOTAL,0
510180,"NA",51,Vivax,2004-2008,TOTAL,0
510190,"NA",51,Falciparum,2004-2008,TOTAL,434
510190,"NA",51,Vivax,2004-2008,TOTAL,86
510190,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,3
510250,"NA",51,Falciparum,2004-2008,TOTAL,14
510250,"NA",51,Vivax,2004-2008,TOTAL,50
510263,"NA",51,Vivax,2004-2008,TOTAL,35
510263,"NA",51,Falciparum,2004-2008,TOTAL,0
510263,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510267,"NA",51,Vivax,2004-2008,TOTAL,20
510267,"NA",51,Falciparum,2004-2008,TOTAL,0
510268,"NA",51,Vivax,2004-2008,TOTAL,7
510268,"NA",51,Falciparum,2004-2008,TOTAL,0
510268,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510269,"NA",51,Vivax,2004-2008,TOTAL,4
510270,"NA",51,Vivax,2004-2008,TOTAL,10
510279,"NA",51,Falciparum,2004-2008,TOTAL,4
510279,"NA",51,Vivax,2004-2008,TOTAL,15
510285,"NA",51,Falciparum,2004-2008,TOTAL,8
510285,"NA",51,Vivax,2004-2008,TOTAL,92
510300,"NA",51,Vivax,2004-2008,TOTAL,5
510300,"NA",51,Falciparum,2004-2008,TOTAL,0
510305,"NA",51,Falciparum,2004-2008,TOTAL,2
510305,"NA",51,Vivax,2004-2008,TOTAL,0
510310,"NA",51,Vivax,2004-2008,TOTAL,12
510320,"NA",51,Falciparum,2004-2008,TOTAL,15
510320,"NA",51,Vivax,2004-2008,TOTAL,90
510320,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510325,"NA",51,Falciparum,2004-2008,TOTAL,3925
510325,"NA",51,Vivax,2004-2008,TOTAL,14031
510325,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,10
510330,"NA",51,Falciparum,2004-2008,TOTAL,108
510330,"NA",51,Vivax,2004-2008,TOTAL,210
510330,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,6
510335,"NA",51,Falciparum,2004-2008,TOTAL,7
510335,"NA",51,Vivax,2004-2008,TOTAL,59
510335,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510336,"NA",51,Falciparum,2004-2008,TOTAL,0
510336,"NA",51,Vivax,2004-2008,TOTAL,0
510336,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510337,"NA",51,Falciparum,2004-2008,TOTAL,22
510337,"NA",51,Vivax,2004-2008,TOTAL,89
510337,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,2
510340,"NA",51,Falciparum,2004-2008,TOTAL,113
510340,"NA",51,Vivax,2004-2008,TOTAL,363
510340,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510345,"NA",51,Falciparum,2004-2008,TOTAL,0
510345,"NA",51,Vivax,2004-2008,TOTAL,0
510350,"NA",51,Vivax,2004-2008,TOTAL,6
510350,"NA",51,Falciparum,2004-2008,TOTAL,0
510360,"NA",51,Vivax,2004-2008,TOTAL,0
510370,"NA",51,Falciparum,2004-2008,TOTAL,0
510370,"NA",51,Vivax,2004-2008,TOTAL,204
510370,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510380,"NA",51,Vivax,2004-2008,TOTAL,0
510385,"NA",51,Falciparum,2004-2008,TOTAL,0
510385,"NA",51,Vivax,2004-2008,TOTAL,114
510385,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510410,"NA",51,Falciparum,2004-2008,TOTAL,59
510410,"NA",51,Vivax,2004-2008,TOTAL,162
510410,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510420,"NA",51,Falciparum,2004-2008,TOTAL,2
510450,"NA",51,Vivax,2004-2008,TOTAL,0
510455,"NA",51,Vivax,2004-2008,TOTAL,61
510455,"NA",51,Falciparum,2004-2008,TOTAL,0
510460,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510480,"NA",51,Falciparum,2004-2008,TOTAL,7
510480,"NA",51,Vivax,2004-2008,TOTAL,24
510490,"NA",51,Falciparum,2004-2008,TOTAL,0
510490,"NA",51,Vivax,2004-2008,TOTAL,0
510500,"NA",51,Falciparum,2004-2008,TOTAL,4
510500,"NA",51,Vivax,2004-2008,TOTAL,3
510500,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510510,"NA",51,Falciparum,2004-2008,TOTAL,261
510510,"NA",51,Vivax,2004-2008,TOTAL,145
510510,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,19
510515,"NA",51,Falciparum,2004-2008,TOTAL,468
510515,"NA",51,Vivax,2004-2008,TOTAL,1581
510515,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,20
510517,"NA",51,Falciparum,2004-2008,TOTAL,381
510517,"NA",51,Vivax,2004-2008,TOTAL,1106
510517,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510520,"NA",51,Vivax,2004-2008,TOTAL,14
510520,"NA",51,Falciparum,2004-2008,TOTAL,0
510523,"NA",51,Vivax,2004-2008,TOTAL,0
510525,"NA",51,Falciparum,2004-2008,TOTAL,165
510525,"NA",51,Vivax,2004-2008,TOTAL,52
510525,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510530,"NA",51,Vivax,2004-2008,TOTAL,17
510550,"NA",51,Vivax,2004-2008,TOTAL,9
510550,"NA",51,Falciparum,2004-2008,TOTAL,0
510558,"NA",51,Falciparum,2004-2008,TOTAL,49
510558,"NA",51,Vivax,2004-2008,TOTAL,927
510558,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510560,"NA",51,Falciparum,2004-2008,TOTAL,58
510560,"NA",51,Vivax,2004-2008,TOTAL,159
510560,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510562,"NA",51,Falciparum,2004-2008,TOTAL,0
510562,"NA",51,Vivax,2004-2008,TOTAL,0
510590,"NA",51,Vivax,2004-2008,TOTAL,3
510590,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510600,"NA",51,Vivax,2004-2008,TOTAL,12
510600,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510615,"NA",51,Falciparum,2004-2008,TOTAL,5
510615,"NA",51,Vivax,2004-2008,TOTAL,56
510617,"NA",51,Vivax,2004-2008,TOTAL,0
510618,"NA",51,Falciparum,2004-2008,TOTAL,62
510618,"NA",51,Vivax,2004-2008,TOTAL,125
510618,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,3
510619,"NA",51,Falciparum,2004-2008,TOTAL,0
510619,"NA",51,Vivax,2004-2008,TOTAL,0
510621,"NA",51,Falciparum,2004-2008,TOTAL,0
510621,"NA",51,Vivax,2004-2008,TOTAL,15
510622,"NA",51,Falciparum,2004-2008,TOTAL,9
510622,"NA",51,Vivax,2004-2008,TOTAL,31
510622,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510623,"NA",51,Vivax,2004-2008,TOTAL,9
510623,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,3
510623,"NA",51,Falciparum,2004-2008,TOTAL,0
510624,"NA",51,Vivax,2004-2008,TOTAL,600
510624,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510624,"NA",51,Falciparum,2004-2008,TOTAL,0
510625,"NA",51,Falciparum,2004-2008,TOTAL,0
510625,"NA",51,Vivax,2004-2008,TOTAL,0
510625,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510626,"NA",51,Falciparum,2004-2008,TOTAL,24
510626,"NA",51,Vivax,2004-2008,TOTAL,86
510627,"NA",51,Falciparum,2004-2008,TOTAL,0
510627,"NA",51,Vivax,2004-2008,TOTAL,0
510628,"NA",51,Falciparum,2004-2008,TOTAL,0
510628,"NA",51,Vivax,2004-2008,TOTAL,0
510629,"NA",51,Falciparum,2004-2008,TOTAL,123
510629,"NA",51,Vivax,2004-2008,TOTAL,252
510629,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510630,"NA",51,Falciparum,2004-2008,TOTAL,0
510630,"NA",51,Vivax,2004-2008,TOTAL,74
510642,"NA",51,Falciparum,2004-2008,TOTAL,238
510642,"NA",51,Vivax,2004-2008,TOTAL,475
510642,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,20
510645,"NA",51,Falciparum,2004-2008,TOTAL,0
510650,"NA",51,Vivax,2004-2008,TOTAL,8
510650,"NA",51,Falciparum,2004-2008,TOTAL,0
510665,"NA",51,Vivax,2004-2008,TOTAL,0
510675,"NA",51,Falciparum,2004-2008,TOTAL,74
510675,"NA",51,Vivax,2004-2008,TOTAL,255
510675,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,9
510677,"NA",51,Vivax,2004-2008,TOTAL,62
510677,"NA",51,Falciparum,2004-2008,TOTAL,0
510677,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510680,"NA",51,Falciparum,2004-2008,TOTAL,2
510680,"NA",51,Vivax,2004-2008,TOTAL,0
510682,"NA",51,Falciparum,2004-2008,TOTAL,0
510682,"NA",51,Vivax,2004-2008,TOTAL,3
510700,"NA",51,Falciparum,2004-2008,TOTAL,0
510700,"NA",51,Vivax,2004-2008,TOTAL,0
510704,"NA",51,Vivax,2004-2008,TOTAL,44
510704,"NA",51,Falciparum,2004-2008,TOTAL,0
510704,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510706,"NA",51,Falciparum,2004-2008,TOTAL,0
510706,"NA",51,Vivax,2004-2008,TOTAL,23
510710,"NA",51,Falciparum,2004-2008,TOTAL,0
510710,"NA",51,Vivax,2004-2008,TOTAL,13
510715,"NA",51,Falciparum,2004-2008,TOTAL,0
510715,"NA",51,Vivax,2004-2008,TOTAL,0
510718,"NA",51,Falciparum,2004-2008,TOTAL,0
510718,"NA",51,Vivax,2004-2008,TOTAL,0
510720,"NA",51,Vivax,2004-2008,TOTAL,0
510724,"NA",51,Vivax,2004-2008,TOTAL,20
510724,"NA",51,Falciparum,2004-2008,TOTAL,0
510730,"NA",51,Falciparum,2004-2008,TOTAL,11
510730,"NA",51,Vivax,2004-2008,TOTAL,19
510730,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510735,"NA",51,Vivax,2004-2008,TOTAL,36
510735,"NA",51,Falciparum,2004-2008,TOTAL,0
510735,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510757,"NA",51,Falciparum,2004-2008,TOTAL,74
510757,"NA",51,Vivax,2004-2008,TOTAL,204
510757,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,8
510760,"NA",51,Falciparum,2004-2008,TOTAL,15
510760,"NA",51,Vivax,2004-2008,TOTAL,81
510760,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510770,"NA",51,Falciparum,2004-2008,TOTAL,7
510770,"NA",51,Vivax,2004-2008,TOTAL,21
510774,"NA",51,Falciparum,2004-2008,TOTAL,0
510774,"NA",51,Vivax,2004-2008,TOTAL,0
510775,"NA",51,Vivax,2004-2008,TOTAL,0
510776,"NA",51,Vivax,2004-2008,TOTAL,0
510777,"NA",51,Falciparum,2004-2008,TOTAL,5
510777,"NA",51,Vivax,2004-2008,TOTAL,211
510777,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,5
510780,"NA",51,Vivax,2004-2008,TOTAL,4
510785,"NA",51,Falciparum,2004-2008,TOTAL,0
510785,"NA",51,Vivax,2004-2008,TOTAL,7
510787,"NA",51,Falciparum,2004-2008,TOTAL,35
510787,"NA",51,Vivax,2004-2008,TOTAL,43
510790,"NA",51,Falciparum,2004-2008,TOTAL,148
510790,"NA",51,Vivax,2004-2008,TOTAL,1173
510790,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510792,"NA",51,Falciparum,2004-2008,TOTAL,35
510792,"NA",51,Vivax,2004-2008,TOTAL,107
510792,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,10
510794,"NA",51,Falciparum,2004-2008,TOTAL,2
510794,"NA",51,Vivax,2004-2008,TOTAL,17
510795,"NA",51,Falciparum,2004-2008,TOTAL,24
510795,"NA",51,Vivax,2004-2008,TOTAL,79
510795,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,13
510800,"NA",51,Vivax,2004-2008,TOTAL,16
510800,"NA",51,Falciparum,2004-2008,TOTAL,0
510805,"NA",51,Falciparum,2004-2008,TOTAL,14
510805,"NA",51,Vivax,2004-2008,TOTAL,51
510830,"NA",51,Vivax,2004-2008,TOTAL,53
510830,"NA",51,Falciparum,2004-2008,TOTAL,0
510830,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510840,"NA",51,Falciparum,2004-2008,TOTAL,47
510840,"NA",51,Vivax,2004-2008,TOTAL,202
510840,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,5
510850,"NA",51,Falciparum,2004-2008,TOTAL,0
510850,"NA",51,Vivax,2004-2008,TOTAL,0
510850,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510860,"NA",51,Falciparum,2004-2008,TOTAL,5
510860,"NA",51,Vivax,2004-2008,TOTAL,110
510860,"NA",51,Vivax+Falciparum,2004-2008,TOTAL,0
510880,"NA",51,Falciparum,2004-2008,TOTAL,0
510880,"NA",51,Vivax,2004-2008,TOTAL,15
510885,"NA",51,Falciparum,2004-2008,TOTAL,0
510890,"NA",51,Falciparum,2004-2008,TOTAL,22
510890,"NA",51,Vivax,2004-2008,TOTAL,7
510895,"NA",51,Falciparum,2004-2008,TOTAL,2
510895,"NA",51,Vivax,2004-2008,TOTAL,0
110001,"NA",11,Vivax,2015-2019,RURAL,49
110002,"NA",11,Falciparum,2015-2019,RURAL,18
110002,"NA",11,Vivax,2015-2019,RURAL,1344
110002,"NA",11,Vivax+Falciparum,2015-2019,RURAL,1
110003,"NA",11,Vivax,2015-2019,RURAL,6
110003,"NA",11,Falciparum,2015-2019,RURAL,0
110004,"NA",11,Falciparum,2015-2019,RURAL,5
110004,"NA",11,Vivax,2015-2019,RURAL,23
110005,"NA",11,Vivax,2015-2019,RURAL,5
110005,"NA",11,Falciparum,2015-2019,RURAL,0
110006,"NA",11,Vivax,2015-2019,RURAL,0
110007,"NA",11,Vivax,2015-2019,RURAL,0
110008,"NA",11,Vivax,2015-2019,RURAL,102
110008,"NA",11,Falciparum,2015-2019,RURAL,0
110009,"NA",11,Falciparum,2015-2019,RURAL,1
110009,"NA",11,Vivax,2015-2019,RURAL,65
110009,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110010,"NA",11,Falciparum,2015-2019,RURAL,5
110010,"NA",11,Vivax,2015-2019,RURAL,1916
110010,"NA",11,Vivax+Falciparum,2015-2019,RURAL,2
110011,"NA",11,Falciparum,2015-2019,RURAL,4
110011,"NA",11,Vivax,2015-2019,RURAL,111
110011,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110012,"NA",11,Falciparum,2015-2019,RURAL,4
110012,"NA",11,Vivax,2015-2019,RURAL,52
110012,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110013,"NA",11,Falciparum,2015-2019,RURAL,86
110013,"NA",11,Vivax,2015-2019,RURAL,2934
110013,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110014,"NA",11,Falciparum,2015-2019,RURAL,2
110014,"NA",11,Vivax,2015-2019,RURAL,28
110014,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110015,"NA",11,Falciparum,2015-2019,RURAL,2
110015,"NA",11,Vivax,2015-2019,RURAL,57
110018,"NA",11,Vivax,2015-2019,RURAL,9
110018,"NA",11,Falciparum,2015-2019,RURAL,0
110020,"NA",11,Falciparum,2015-2019,RURAL,1220
110020,"NA",11,Vivax,2015-2019,RURAL,9394
110020,"NA",11,Vivax+Falciparum,2015-2019,RURAL,29
110025,"NA",11,Falciparum,2015-2019,RURAL,1
110025,"NA",11,Vivax,2015-2019,RURAL,22
110026,"NA",11,Falciparum,2015-2019,RURAL,23
110026,"NA",11,Vivax,2015-2019,RURAL,158
110028,"NA",11,Vivax,2015-2019,RURAL,10
110028,"NA",11,Falciparum,2015-2019,RURAL,0
110028,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110029,"NA",11,Falciparum,2015-2019,RURAL,1
110029,"NA",11,Vivax,2015-2019,RURAL,2
110030,"NA",11,Falciparum,2015-2019,RURAL,3
110030,"NA",11,Vivax,2015-2019,RURAL,35
110030,"NA",11,Vivax+Falciparum,2015-2019,RURAL,0
110032,"NA",11,Falciparum,2015-2019,RURAL,1
110032,"NA",11,Vivax,2015-2019,RURAL,22
110032,"NA",11,Vivax+Falciparum,2015-2019,RURAL,1
110033,"NA",11,Falciparum,2015-2019,RURAL,2
110033,"NA",11,Vivax,2015-2019,RURAL,728
110033,"NA",11,Vivax+Falciparum,2015-2019,RURAL,1
110034,"NA",11,Falciparum,2015-2019,RURAL,14
110034,"NA",11,Vivax,2015-2019,RURAL,52
110037,"NA",11,Vivax,2015-2019,RURAL,3
110037,"NA",11,Falciparum,2015-2019,RURAL,0
110040,"NA",11,Falciparum,2015-2019,RURAL,15
110040,"NA",11,Vivax,2015-2019,RURAL,759
110040,"NA",11,Vivax+Falciparum,2015-2019,RURAL,1
110045,"NA",11,Falciparum,2015-2019,RURAL,2
110045,"NA",11,Vivax,2015-2019,RURAL,282
110050,"NA",11,Vivax,2015-2019,RURAL,5
110050,"NA",11,Falciparum,2015-2019,RURAL,0
110060,"NA",11,Vivax,2015-2019,RURAL,19
110070,"NA",11,Falciparum,2015-2019,RURAL,5
